Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda,Lista,Prodotto,Letto (data),Chat
@bocchiosolutions,Bocchio Solutions,Lonato (BS),Serramenti,1471,R,"cercato «""Bocchio Solutions"" Lonato» sulla ricerca di Instagram → [verifica-azienda] profilo letto il 14/9: 794 post, bio con progettazione, produzione e installazione di serramenti, porte e oscuranti",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e producete serramenti e oscuranti dalla progettazione alla posa: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Via Centenaro 80, Lonato. Progettazione, produzione, installazione. 794 post.",2026-09-14-instagram-ricerca-lombardia.csv,ricerca,,
@spazio_ristrutturazioni,Spazio Ristrutturazioni,Brescia,Edilizia,15700,R,"cercato «""Spazio Ristrutturazioni"" Brescia» sulla ricerca di Instagram → [verifica-azienda] profilo letto il 14/9: 348 post di cantieri finiti, progettazione interna con studio collegato. Squadre su più cantieri",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e portate avanti più cantieri insieme, con la progettazione in casa: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.",Brescia. «Realizziamo la tua casa con dentro il tuo universo». Progettazione dello studio collegato. 348 post.,2026-09-14-instagram-ricerca-lombardia.csv,ricerca,,
@rinnovasrl,Rinnova srl,Brescia,Edilizia,1314,R,"cercato «""Rinnova srl"" Brescia» sulla ricerca di Instagram → [verifica-azienda] profilo letto il 14/9: 692 post di cantieri, bio con servizio chiavi in mano per le ristrutturazioni",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e fate ristrutturazioni chiavi in mano: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Via Santelle 15, Brescia. Servizio chiavi in mano. 692 post.",2026-09-14-instagram-ricerca-lombardia.csv,ricerca,,
@m.c.costruzioni,M.C. Costruzioni srl,Cividate al Piano (BG),Edilizia,294,R,"cercato «""M.C. Costruzioni srl"" Cividate al Piano» sulla ricerca di Instagram → [verifica-azienda] profilo letto il 14/9: 60 post di cantieri, sede in via del Lavoro con capannone",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e siete un'impresa di costruzioni con una sede vostra: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Via del Lavoro 1, Cividate al Piano. 60 post.",2026-09-14-instagram-ricerca-lombardia.csv,ricerca,,
@marmicorti,Corti Marmi,Bergamo,Marmi,290,R,"cercato «""Corti Marmi"" Bergamo» sulla ricerca di Instagram → [verifica-azienda] profilo letto il 14/9: bio «dal 1962», arte funeraria, restauri e design. Laboratorio con lavorazione a mano",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e lavorate il marmo dal 1962: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Via P. Rovelli 11/B, Bergamo. Dal 1962. Arte funeraria, restauri, design. 48 post.",2026-09-14-instagram-ricerca-lombardia.csv,ricerca,,
@az.agr.lacamosciata,Azienda Agricola La Camosciata,Costa Serina (BG),Agricoltura,34900,R,"cercato «""Azienda Agricola La Camosciata"" Costa Serina» sulla ricerca di Instagram → [verifica-azienda] profilo letto il 14/9: 296 post fra stalla e caseificio, formaggio a latte crudo e salame di capra. Allevamento più trasformazione",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e allevate e trasformate, dal latte crudo al salame: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Costa Serina. Formaggio a latte crudo, salame di capra. 296 post, 34,9 mila follower.",2026-09-14-instagram-ricerca-lombardia.csv,ricerca,,
@biofattoria,Bio Fattoria Paradello,Brescia,Agricoltura,2880,R,"cercato «""Bio Fattoria Paradello"" Brescia» sulla ricerca di Instagram → [verifica-azienda] profilo letto il 14/9: 419 post, azienda agricola biologica con negozio proprio e orari da esercizio",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e coltivate e vendete voi, con un negozio vostro: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Via Paradello 9, Brescia. Azienda agricola biologica con negozio di frutta e verdura. 419 post.",2026-09-14-instagram-ricerca-lombardia.csv,ricerca,,
@levigaturalucidaturapavimenti,F.lli Camplani,Brescia,Pavimenti,99,R,"cercato «""F.lli Camplani"" Brescia» sulla ricerca di Instagram → [verifica-azienda] profilo letto il 14/9: bio «dal 1960», levigatura e lucidatura di marmo, parquet, granito, cotto e scale. 106 post di cantieri",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e levigate e lucidate pavimenti dal 1960: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Via Rizzardi 36, Brescia. Dal 1960. Levigatura e lucidatura pavimenti. 106 post.",2026-09-14-instagram-ricerca-lombardia.csv,ricerca,,
@agriturismo_fenilgrande,Fenil Grande,Brescia,Agriturismo,13100,R,"cercato «""Fenil Grande"" Brescia» sulla ricerca di Instagram → [verifica-azienda] profilo letto il 14/9: 451 post fra ristorante, matrimoni ed eventi. Struttura con cucina e sale",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e tenete insieme l'agriturismo, il ristorante e gli eventi: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Brescia. Agriturismo, eventi, matrimoni, piatti bresciani alla carta. 451 post.",2026-09-14-instagram-ricerca-lombardia.csv,ricerca,,
@officinabrianza.srl,Officina Brianza srl,Rodengo Saiano (BS),Officina,207,R,"cercato «""Officina Brianza srl"" Rodengo Saiano» sulla ricerca di Instagram → [verifica-azienda] profilo letto il 14/9: bio con revisioni MCTC e riparazioni per i noleggiatori Arval, Leasys, LeasePlan, ALD. Officina convenzionata, non un garage",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e lavorate per i grandi noleggiatori e fate le revisioni: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Via Gaetano Bertoli 19, Rodengo Saiano. Gommista, revisioni MCTC, noleggi. 49 post.",2026-09-14-instagram-ricerca-lombardia.csv,ricerca,,
@fornitureedilibergamolecco,Forniture Edili Bergamo Lecco,Villa d'Adda (BG),Ingrosso edile,269,R,"cercato «""Forniture Edili Bergamo Lecco"" Villa d'Adda» sulla ricerca di Instagram → [verifica-azienda] profilo letto il 14/9: bio con forniture all'ingrosso e al dettaglio su Bergamo e Lecco, sede in viale dell'Industria. Magazzino vero",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e tenete un magazzino che serve due province: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Viale dell'Industria 1, Villa d'Adda. Ingrosso e dettaglio materiali edili. 69 post.",2026-09-14-instagram-ricerca-lombardia.csv,ricerca,,
@lombardiaovest,Lombardia Ovest Autodemolizioni,Cassano Magnago (VA),Autodemolizioni,168,R,"cercato «""Lombardia Ovest Autodemolizioni"" Cassano Magnago» sulla ricerca di Instagram → [verifica-azienda] profilo letto il 14/9: bio con centro di raccolta autorizzato dalla Provincia di Varese, ritiro e smaltimento auto a fine vita. Piazzale e autorizzazioni",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e siete un centro di raccolta autorizzato dalla Provincia: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Via Bonicalza 146, Cassano Magnago. Centro di raccolta autorizzato. 43 post.",2026-09-14-instagram-ricerca-lombardia.csv,ricerca,,
@la_maldura,Azienda Agricola La Maldura,provincia di Mantova,Agricoltura,1048,R,"cercato «""Azienda Agricola La Maldura"" provincia di Mantova» sulla ricerca di Instagram → [verifica-azienda] profilo letto il 14/9: 253 post, agricoltura e allevamento senza pesticidi, con una raccolta dedicata ai prodotti",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e coltivate e allevate senza pesticidi: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.",Provincia di Mantova. Agricoltura e allevamento sostenibili. 253 post.,2026-09-14-instagram-ricerca-lombardia.csv,ricerca,,
@montinafranciacorta,Montina Franciacorta,Monticelli Brusati (BS),Cantina,19800,R,"cercato «""Montina Franciacorta"" Monticelli Brusati» sulla ricerca di Instagram → [verifica-azienda] profilo letto il 14/9: 1181 post fra vigna e cantina, azienda vitivinicola dal 1987 con sede in via Baiana",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e fate Franciacorta dal 1987, dalla vigna alla bottiglia: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Via Baiana 17, Monticelli Brusati. Franciacorta dal 1987. 1181 post.",2026-09-14-instagram-ricerca-lombardia.csv,ricerca,,
@lecantoriefranciacorta,Le Cantorie Franciacorta,Franciacorta (BS),Cantina,13900,R,"cercato «""Le Cantorie Franciacorta"" Franciacorta» sulla ricerca di Instagram → [verifica-azienda] profilo letto il 14/9: 884 post, cantina con vigneti collinari, visite e degustazioni nel weekend, più matrimoni ed eventi",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e tenete insieme la cantina, le degustazioni e gli eventi: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Franciacorta. Vigneti collinari, visite e degustazioni, matrimoni. 884 post.",2026-09-14-instagram-ricerca-lombardia.csv,ricerca,,
@lacollina_vitivinicola,La Collina,Grumello del Monte (BG),Cantina,2523,R,"cercato «""La Collina"" Grumello del Monte» sulla ricerca di Instagram → [verifica-azienda] profilo letto il 14/9: bio «da cinque generazioni, artigiani del vino», 277 post fra vigna e cantina",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e siete artigiani del vino da cinque generazioni: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Via Mainoni d'Intignano 16, Grumello del Monte. Cinque generazioni. 277 post.",2026-09-14-instagram-ricerca-lombardia.csv,ricerca,,
