Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda,Lista,Prodotto,Letto (data),Chat
@ilbellodelledonne_chieri,Il Bello delle Donne,Chieri (TO),Parrucchiere,223,1,"cercato «parrucchieri Chieri» nella ricerca di Instagram → profilo letto dall’API il 19/9: nessun link in bio, in bio via Palazzo Citta' 12/9 [verifica-sito] motori «""Il Bello delle Donne"" Chieri»: 9 risultati · domini: bellodelledonne.it (vivo, indovinato: Il Bello delle Donne - Rendi unico il tuo giorno speciale in Toscana); bellodelledonne.eu (vivo, indovinato: Massimiliano Barbagallo) · directory: firmania.it, facebook.com, italiarecensioni.com, paginegialle.it ⚠ PROBABILE SITO bellodelledonne.it: da aprire prima di pubblicare",,,,"Il Bello delle Donne, Chieri, via Palazzo Citta' 12/9. «Accomodati, mi prendero' cura di te»: cute, capelli e non solo. 113 post, 223 follower.",2026-09-19-instagram-siti-piemonte-capelli.csv,siti,,
@barbershop_king_orbassano,King Barbershop,Orbassano (TO),Barber,799,3,"cercato «barber Orbassano» nella ricerca di Instagram → profilo letto dall’API il 19/9: link in bio: un TikTok e un link Google Maps, nessun dominio [verifica-sito] motori «""King Barbershop"" Orbassano»: 2 risultati · domini: king-barbershop.com (vivo, indovinato: King Barbershop) · directory: instagram.com, facebook.com ⚠ PROBABILE SITO king-barbershop.com: da aprire prima di pubblicare",,,,"King Barbershop, Orbassano, via Montegrappa 22B. Taglio 12 euro, barba 7, aperto 7 su 7. 77 post, 799 follower.",2026-09-19-instagram-siti-piemonte-capelli.csv,siti,,
@locostyle_hairbarber,Loco Style,Alessandria (AL),Parrucchiere e barber,212,5,"cercato «parrucchiere Alessandria» nella ricerca di Instagram → profilo letto dall’API il 19/9: link in bio: widget.treatwell.it/salone/loco-style, nessun dominio proprio [verifica-sito] motori «""Loco Style"" Alessandria»: 5 risultati · domini: locostyle.it (vivo: Loco Style - Maglie Squadre Serie A, Abbigliamento Sportivo, Gadget); locostyle.com (vivo, indovinato: LocoStyle.com is for sale | HugeDomains); locostyle.ch (vivo, indovinato: Home -); loco-style.com (vivo, indovinato: Loco Style Rock Couture) · directory: treatwell.it, facebook.com, instagram.com, informazione-aziende.it",,"SCARTATO: sito vivo locostyle.it (verifica-sito.py, 2026-09-19)",,"Loco Style, Alessandria, corso Teresio Borsalino 6. Hair stylists e barbers, prenotazioni su Treatwell. 24 post, 212 follower.",2026-09-19-instagram-siti-piemonte-capelli.csv,siti,,
@lux_barber_01,LUX Barber,Alessandria (AL),Barber,361,1,"cercato «barber Alessandria» nella ricerca di Instagram → profilo letto dall’API il 19/9: nessun link in bio, in bio corso Roma 52 e il numero 370 3515435 [verifica-sito] motori «""LUX Barber"" Alessandria»: 1 risultati · domini: luxbarber.com (parcheggiato, indovinato); luxbarber.net (vivo, indovinato: Default page) · directory: instagram.com",,,,"LUX Barber, Alessandria, corso Roma 52. Aperti tutti i giorni 9-21, taglio senza appuntamento. 43 post, 361 follower.",2026-09-19-instagram-siti-piemonte-capelli.csv,siti,,
@arthair.alessandria,Art Hair,Alessandria (AL),Parrucchiere,826,1,"cercato «hair Alessandria» nella ricerca di Instagram → profilo letto dall’API il 19/9: nessun link in bio, in bio via Boves 4 e il numero 0131 227060 [verifica-sito] motori «""Art Hair"" Alessandria»: 9 risultati · domini: alessandriadigitale.it (vivo: Attività Commerciali 2026 in provincia di Alessandria - Alessandriadigitale); capelliextension.it (vivo: Capelli EXT - Elenco delle aziende produttrici di capelli in Italia. Posizione, ); arthair.com (vivo, indovinato: ARTHAIR.COM - For Sale); arthair.ch (non risponde, indovinato); arthair.eu (non risponde, indovinato); arthair.net (vivo, indovinato: ArtHair | 아트헤어); art-hair.com (parcheggiato, indovinato); art-hair.ch (vivo, indovinato: Art of Hair | Coiffeur in Meisterschwanden); art-hair.eu (vivo, indovinato: Herzlich Willkommen | ART HAIR by Michaela Zekel-Stein); art-hair.net (non risponde, indovinato) · directory: facebook.com, instagram.com, fresha.com, oraridiapertura24.it ⚠ PROBABILE SITO arthair.com: da aprire prima di pubblicare",,,,"Art Hair, Alessandria, via Boves 4 al parco commerciale Novacoop. Cinque hairstylist «con tecniche differenti ma la stessa passione». 436 post, 826 follower.",2026-09-19-instagram-siti-piemonte-capelli.csv,siti,,
@_tendenze_parrucchieri_,Tendenze Parrucchieri,Tortona (AL),Parrucchiere,613,3,"cercato «parrucchieri Tortona» nella ricerca di Instagram → profilo letto dall’API il 19/9: link in bio: una pagina Facebook e un campsite.bio, nessun dominio [verifica-sito] motori «""Tendenze Parrucchieri"" Tortona»: 3 risultati · domini: tendenzeparrucchieri.it (vivo, indovinato: Tendenze Parrucchieri Taranto – Avamposto delle tendenze sui capelli) · directory: facebook.com, instagram.com, matrimonio.com ⚠ PROBABILE SITO tendenzeparrucchieri.it: da aprire prima di pubblicare",,,,"Tendenze Parrucchieri, Tortona, corso Garibaldi 21. «Da oltre quarant'anni al servizio della bellezza». 439 post, 613 follower.",2026-09-19-instagram-siti-piemonte-capelli.csv,siti,,
@gasparehairdesign,Gaspare Hair Design,Valenza (AL),Parrucchiere,1161,1,"cercato «hair Valenza» nella ricerca di Instagram → profilo letto dall’API il 19/9: nessun link in bio, in bio piazza Giovanni XXIII 37 [verifica-sito] motori «""Gaspare Hair Design"" Valenza»: 4 risultati · domini: gasparehairdesign.it (vivo, indovinato: Site is undergoing maintenance) · directory: facebook.com, instagram.com, beautynailhairsalons.com, es.cybo.com",,,,"Gaspare Hair Design, Valenza, piazza Giovanni XXIII 37. Hairstylist e beauty consultant, look e schiariture. 808 post, 1161 follower.",2026-09-19-instagram-siti-piemonte-capelli.csv,siti,,
@glamourhairasti,Glamour Parrucchieri,Asti (AT),Parrucchiere,443,1,"cercato «parrucchiere Asti» nella ricerca di Instagram → profilo letto dall’API il 19/9: nessun link in bio, in bio corso Alfieri 90 e il numero 0141 532315 [verifica-sito] motori «""Glamour Parrucchieri"" Asti»: 5 risultati · domini: glamourparrucchieri.org (vivo: Glamour Parrucchieri | Salone a Castelfranco Veneto); discover.events.com (vivo: Events.com - Events near me); glamourparrucchieri.it (parcheggiato, indovinato); glamourparrucchieri.com (vivo, indovinato: GLAMOUR PARRUCCHIERI UNISEX) · directory: instagram.com, facebook.com, play.google.com",,"SCARTATO: sito vivo glamourparrucchieri.org (verifica-sito.py, 2026-09-19)",,"Glamour Parrucchieri, Asti, corso Alfieri 90. «L'unico salone ad Asti targato L'Oreal Professionnel». 55 post, 443 follower.",2026-09-19-instagram-siti-piemonte-capelli.csv,siti,,
@styleprocuneo,StylePro Parrucchieri,Cuneo (CN),Parrucchiere,734,3,"cercato «parrucchieri Cuneo» nella ricerca di Instagram → profilo letto dall’API il 19/9: link in bio: linktr.ee/styleproparrucchieri, nessun dominio e nessun testo in bio [verifica-sito] motori «""StylePro Parrucchieri"" Cuneo»: 8 risultati · domini: recensitoo.it (vivo); styleproparrucchieri.it (vivo: Home - StylePro); altraopinione.org (non risponde); capelliextension.it (vivo: Capelli EXT - Elenco delle aziende produttrici di capelli in Italia. Posizione, ) · directory: facebook.com, firmania.it, beautynailhairsalons.com, instagram.com",,"SCARTATO: sito vivo styleproparrucchieri.it (verifica-sito.py, 2026-09-19)",,"StylePro Parrucchieri, Cuneo. Nessuna bio scritta, solo il Linktree. 159 post, 734 follower.",2026-09-19-instagram-siti-piemonte-capelli.csv,siti,,
@lagreca_elite_parrucchieri,Elite Parrucchieri,Alba (CN),Parrucchiere,245,1,"cercato «parrucchieri Alba» nella ricerca di Instagram → profilo letto dall’API il 19/9: nessun link in bio, in bio corso Piave 35 e il numero 3285474353, info chieste in DM [verifica-sito] motori «""Elite Parrucchieri"" Alba»: 4 risultati · domini: eliteparrucchieri.com (vivo: Elite Parrucchieri - Valorizza la tua bellezza); elite-parrucchieri.com (vivo: HOME | Elite Parrucchieri); eliteparrucchieri.eu (non risponde, indovinato); eliteparrucchieri.net (parcheggiato, indovinato); elite-parrucchieri.it (parcheggiato, indovinato) · directory: facebook.com, instagram.com",,"SCARTATO: sito vivo eliteparrucchieri.com (verifica-sito.py, 2026-09-19)",,"Elite Parrucchieri, Alba, corso Piave 35. Balayage, schiariture ed effetti di luce su misura. 5 post, 245 follower.",2026-09-19-instagram-siti-piemonte-capelli.csv,siti,,
@joker_hairbiella,Joker Hair,Biella (BI),Parrucchiere,469,1,"cercato «hair Biella» nella ricerca di Instagram → profilo letto dall’API il 19/9: nessun link in bio, il numero 015401040 sta nel nome del profilo [verifica-sito] motori «""Joker Hair"" Biella»: 7 risultati · domini: jokerhair.it (vivo: Colorazione a Biella - Joker Hair); cralaslbi.it (vivo: CRAL ASL BI – Circolo Ricreativo Aziendale Lavoratori) · directory: facebook.com, beautynailhairsalons.com, fresha.com, paginebianche.it",,"SCARTATO: sito vivo jokerhair.it (verifica-sito.py, 2026-09-19)",,"Joker Hair, Biella, via Carlo Fecia di Cossato 11. Parrucchiere donna e uomo. 476 post, 469 follower.",2026-09-19-instagram-siti-piemonte-capelli.csv,siti,,
@lostudioparrucchieribiella,Lo Studio Parrucchieri,Biella (BI),Parrucchiere,409,1,"cercato «parrucchieri Biella» nella ricerca di Instagram → profilo letto dall’API il 19/9: nessun link in bio, nessun numero e nessun indirizzo: il contatto passa dai DM [verifica-sito] motori «""Lo Studio Parrucchieri"" Biella»: 10 risultati · domini: biella.opendi.it (vivo: Impresa direttorio Biella - Opendi Biella); ilcercartigianodiqualita.it (vivo: Il Cerca Artigiano di Qualità - Guida all'alta qualità e all'eccellenza artigian); studioparrucchieri.com (vivo, indovinato) · directory: facebook.com, paginebianche.it, paginegialle.it, firmania.it",,,,"Lo Studio Parrucchieri, Biella. «Ascoltiamo le TUE esigenze e insieme creiamo il look che meglio valorizzi la TUA bellezza». 406 post, 409 follower.",2026-09-19-instagram-siti-piemonte-capelli.csv,siti,,
@red_barber2_arona,Red Barber,Arona (NO),Barber,57838,1,"cercato «barber Arona» nella ricerca di Instagram → profilo letto dall’API il 19/9: nessun link in bio, in bio via Torino 14 e il numero 351 5763530 [verifica-sito] motori «""Red Barber"" Arona»: 7 risultati · domini: wanderboat.ai (non risponde); redbarber.com (vivo, indovinato: RedBarber.com is for sale | HugeDomains); redbarber.net (vivo, indovinato: Parking de Dominio) · directory: instagram.com, fresha.com, firmania.it, italiarecensioni.com ⚠ PROBABILE SITO redbarber.com: da aprire prima di pubblicare",,,,"Red Barber, Arona (NO), via Torino 14. 133 post e 57838 follower: il profilo piu' seguito di tutta la lista.",2026-09-19-instagram-siti-piemonte-capelli.csv,siti,,
@barbershop.novara.bandidos,Bandidos Barbershop,Novara (NO),Barber,2634,3,"cercato «barber Novara» nella ricerca di Instagram → profilo letto dall’API il 19/9: link in bio: wa.me/393513737558, nessun dominio [verifica-sito] motori «""Bandidos Barbershop"" Novara»: 4 risultati · domini: bandidosbarbershop.wixsite.com (piattaforma); getsquire.com (non risponde); bandidosbarbershop.com (vivo, indovinato: Es - Bandidos Barberia en Andorra | ¡Reserva Hoy y Renueva Tu Estilo!) · directory: instagram.com, facebook.com ⚠ PROBABILE SITO bandidosbarbershop.com: da aprire prima di pubblicare",,,,"Bandidos Barbershop, Novara, corso Garibaldi 9. 117 post, 2634 follower.",2026-09-19-instagram-siti-piemonte-capelli.csv,siti,,
@hair_boutique_saluzzo,Hair Boutique,Saluzzo (CN),Parrucchiere,527,1,"cercato «hair Saluzzo» nella ricerca di Instagram → profilo letto dall’API il 19/9: nessun link in bio, in bio solo il nome Giulia Olivero e il numero 3409489114 [verifica-sito] motori «""Hair Boutique"" Saluzzo»: 6 risultati · domini: hairboutique.it (vivo, indovinato: Salon Hairboutique a Bolzano); hairboutique.com (non risponde, indovinato); hairboutique.ch (parcheggiato, indovinato); hairboutique.eu (vivo, indovinato); hairboutique.net (parcheggiato, indovinato); hair-boutique.it (vivo, indovinato: Logo); hair-boutique.com (parcheggiato, indovinato); hair-boutique.ch (vivo, indovinato: Hair-Boutique – der richtige Haarschnitt, die passenden Frisur.); hair-boutique.eu (vivo, indovinato: Hair meets fashion) · directory: instagram.com, facebook.com, beautynailhairsalons.com, oraridiapertura24.it ⚠ PROBABILE SITO hairboutique.it: da aprire prima di pubblicare",,,,"Hair Boutique di Giulia Olivero, Saluzzo, corso Mazzini 11/13. 462 post, 527 follower.",2026-09-19-instagram-siti-piemonte-capelli.csv,siti,,
@i_parrucchieri_fossano,I Parrucchieri,Fossano (CN),Parrucchiere,2549,1,"cercato «parrucchiere Fossano» nella ricerca di Instagram → profilo letto dall’API il 19/9: nessun link in bio, in bio solo il numero 3478085277 [verifica-sito] motori «""I Parrucchieri"" Fossano»: 7 risultati · domini: capelliextension.it (vivo: Capelli EXT - Elenco delle aziende produttrici di capelli in Italia. Posizione, ); iparrucchieri.it (vivo, indovinato); iparrucchieri.com (vivo, indovinato: IparruCChieri.com is for sale | HugeDomains); iparrucchieri.net (non risponde, indovinato); parrucchieri.it (vivo, indovinato: parrucchieri.it); parrucchieri.com (parcheggiato, indovinato); parrucchieri.ch (vivo, indovinato: Prossimamente — AG Parrucchieri); parrucchieri.eu (vivo, indovinato: parrucchieri.eu is for sale); parrucchieri.net (non risponde, indovinato) · directory: firmania.it, facebook.com, beautynailhairsalons.com, oraridiapertura24.it ⚠ PROBABILE SITO iparrucchieri.com: da aprire prima di pubblicare",,,,"I Parrucchieri, Fossano. In bio c'e' solo il numero di telefono. 378 post, 2549 follower.",2026-09-19-instagram-siti-piemonte-capelli.csv,siti,,
@estroparrucchieri.official,Estro Parrucchieri,Fossano (CN),Parrucchiere,4234,1,"cercato «parrucchiere Fossano» nella ricerca di Instagram → profilo letto dall’API il 19/9: nessun link in bio, in bio piazza Giorgio Ambrosoli 16 e il numero 0172 693296 [verifica-sito] motori «""Estro Parrucchieri"" Fossano»: 8 risultati · domini: estroparrucchieri.it (vivo: éstrò hair e beauty di Rosita); estroparrucchieri.com (vivo, indovinato) · directory: beautynailhairsalons.com, facebook.com, firmania.it, instagram.com",,,,"Estro Parrucchieri, Fossano, piazza Giorgio Ambrosoli 16. Esperti nel cambio look. 80 post, 4234 follower.",2026-09-19-instagram-siti-piemonte-capelli.csv,siti,,
