Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda
@hoteldelavillemonza,Hotel de la Ville,Monza (MB),Albergo con ristorante,5626,T,"cercato «hotel monza» nella ricerca di Instagram → profilo letto l'11/9: membro di Small Luxury Hotels, fine dining al Derby Grill e cocktail bar, 639 post · [verifica-turni] albergo di lusso con ristorante e bar: almeno tre squadre su orari diversi. ⚠️ possibile sopra le 50 persone, da confermare alla prima domanda",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Ho guardato l'Hotel de la Ville, con il Derby Grill sotto. Camere, sala e bar sono tre squadre che non fanno mai lo stesso orario.

Chi tiene insieme i turni di tutte e tre, oggi?

Abbiamo fatto un programma per quello. La settimana si costruisce una volta, ogni persona vede la sua sul telefono, e le assenze si coprono senza rifare il quadro da zero.

In dieci minuti glielo mostro, quando vuole lei. Se non serve me lo dice e chiudiamo qui.","Monza. Membro di Small Luxury Hotels. Fine dining al Derby Grill, cocktail bar. 639 post, 5.626 follower. Dimensione da confermare: potrebbe superare le 50 persone."
@eurotaverna_official,Eurotaverna,Desio (MB),Ristorante con sala eventi,6092,T,"cercato «ristorante desio» nella ricerca di Instagram → profilo letto l'11/9: Via Lavoratori Autobianchi 1 Desio, cucina mediterranea, pizza con forno a legna, sala concerti e ballo, animazione, sito eurotaverna.it, 1.395 post · [verifica-turni] cucina, pizzeria, sala e serate: quattro reparti che la sera degli eventi lavorano insieme",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Ho guardato l'Eurotaverna: cucina, forno a legna, e la sala per i concerti. Nelle sere con la musica lavorate tutti insieme, e gli orari non sono quelli di un martedì.

Come li fate i turni quando c'è una serata in più?

Abbiamo fatto un programma per i turni. La settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando salta qualcuno dice subito chi è libero.

Glielo faccio vedere in dieci minuti in videochiamata, quando le torna comodo. Se non le serve me lo dice e non mi sente più.","Via Lavoratori Autobianchi 1, Desio. Cucina mediterranea, pizza con forno a legna, sala concerti e ballo, animazione. Sito eurotaverna.it. 1.395 post."
@beitalianrestaurant,Casa Cuomo,Seregno (MB),Ristorante,3795,T,"cercato «ristorante seregno» nella ricerca di Instagram → profilo letto l'11/9: Casa Cuomo a Seregno, cucina campana, in evidenza eventi, giardino e «la famiglia», sito beitalianrestaurant.it, 319 post · [verifica-turni] ristorante con giardino ed eventi: il posto raddoppia quando apre fuori",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Ho guardato Casa Cuomo. Con il giardino aperto i coperti cambiano di colpo, e la squadra deve seguire.

Quando prevedete una sera piena, i turni li rifate a mano?

Abbiamo fatto un programma per i turni. La settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando salta qualcuno dice subito chi è libero.

In dieci minuti glielo mostro, quando vuole lei. Se non serve me lo dice e chiudiamo qui.","Seregno. Casa Cuomo, cucina campana. In evidenza eventi, giardino e la famiglia. Sito beitalianrestaurant.it. 319 post, 3.795 follower."
@boom_seregno,Boom Seregno,Seregno (MB),Pizzeria con area bimbi,1788,T,"cercato «pizzeria seregno» nella ricerca di Instagram → profilo letto l'11/9: pizzeria e griglieria con area bimbi, menù lavoro, aperitivi, feste di compleanno e domicilio, prenotazioni su boomseregno.it, 184 post · [verifica-turni] menù lavoro a pranzo, feste e consegne la sera: tre ritmi diversi nello stesso locale",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Ho guardato Boom. Il menù lavoro a pranzo, le feste il pomeriggio e le consegne la sera sono tre ritmi diversi nello stesso locale.

Chi copre cosa lo decidete la settimana prima o il giorno stesso?

Abbiamo fatto un programma per i turni. La settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando salta qualcuno dice subito chi è libero.

Glielo faccio vedere in dieci minuti in videochiamata, quando le torna comodo. Se non le serve me lo dice e non mi sente più.","Seregno. Pizzeria e griglieria con area bimbi. Menù lavoro, aperitivi, feste di compleanno, domicilio. Sito boomseregno.it. 184 post, 1.788 follower."
@il_villino_seregno,Ristorante il Villino,Seregno (MB),Ristorante,638,T,"cercato «ristorante seregno» nella ricerca di Instagram → profilo letto l'11/9: Via San Pietro 12 Seregno, terra e mare, pranzo da 7 euro, 30 post · [verifica-turni] pranzo di lavoro piu' cena: due servizi al giorno, sei giorni su sette",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Ho guardato il Villino. Il pranzo a sette euro vuol dire sala piena a mezzogiorno, e poi si ricomincia la sera.

Due servizi al giorno chi li copre, e come vi organizzate quando manca qualcuno?

Il nostro programma fa questo. Si costruisce la settimana una volta, ogni persona la vede sul suo telefono, e i cambi non passano più dal gruppo.

Glielo faccio vedere in dieci minuti in videochiamata, quando le torna comodo. Se non le serve me lo dice e non mi sente più.","Via San Pietro 12, Seregno. Cucina di casa, terra e mare. Pranzo da 7 euro. 30 post, 638 follower."
@pizzeriadaaldoseregno,Pizzeria Da Aldo,Seregno (MB),Pizzeria,491,T,"cercato «pizzeria seregno» nella ricerca di Instagram → profilo letto l'11/9: Via Macallè 58 Seregno, pizza al trancio e tradizionale con forno a legna, 43 post · [verifica-turni] trancio di giorno e pizzeria la sera: due modi di lavorare nello stesso locale",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Ho guardato Da Aldo. Il trancio di giorno e le pizze la sera sono due lavori diversi, e chi sta al banco non è chi sta al forno.

I turni li tenete su un foglio?

Abbiamo fatto un programma per i turni. La settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando salta qualcuno dice subito chi è libero.

In dieci minuti glielo mostro, quando vuole lei. Se non serve me lo dice e chiudiamo qui.","Via Macallè 58, Seregno. Pizza al trancio e tradizionale, forno a legna. 43 post, 491 follower."
@bistrotcattaneomonza,Bistrot Cattaneo,Monza (MB),"Bar, pasticceria e ristorante",3179,T,"cercato «ristorante monza» nella ricerca di Instagram → profilo letto l'11/9: Via Vittorio Veneto 1 Monza, bar con pasticceria artigianale, ristorante con cucina mediterranea e pizzeria gourmet, 672 post · [verifica-turni] bar dalla mattina, cucina a pranzo e pizzeria la sera: tre reparti dalle 7 a mezzanotte",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Ho guardato il Cattaneo. Il bar apre la mattina, la cucina parte a mezzogiorno e la pizzeria la sera: sono tre squadre in un posto solo.

Chi mette insieme quegli orari, e su cosa li scrive?

Abbiamo fatto un programma per i turni. La settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando salta qualcuno dice subito chi è libero.

Glielo faccio vedere in dieci minuti in videochiamata, quando le torna comodo. Se non le serve me lo dice e non mi sente più.","Via Vittorio Veneto 1, Monza. Bar con pasticceria artigianale, ristorante mediterraneo, pizzeria gourmet. 672 post, 3.179 follower."
@matura_monza,Matura,Monza (MB),Pizzeria,7079,T,"cercato «pizzeria monza» nella ricerca di Instagram → profilo letto l'11/9: Viale Libertà 20 Monza, pranzo venerdì-domenica e cena tutti i giorni dichiarati in bio, sito ristorantematura.it, 343 post · [verifica-turni] orari diversi fra settimana e fine settimana, scritti loro in bio",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Ho guardato Matura. In bio scrivete pranzo solo dal venerdì e cena tutti i giorni: vuol dire che la squadra del fine settimana non è quella del lunedì.

Quel doppio quadro chi lo tiene?

Abbiamo fatto un programma per i turni. La settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando salta qualcuno dice subito chi è libero.

In dieci minuti glielo mostro, quando vuole lei. Se non serve me lo dice e chiudiamo qui.","Viale Libertà 20, Monza. Pizzeria. In bio: pranzo ven-dom, cena lun-dom. Sito ristorantematura.it. 343 post, 7.079 follower."
@fiorillo_monza,Fiorillo,Monza (MB),Pizzeria,7509,T,"cercato «pizzeria monza» nella ricerca di Instagram → profilo letto l'11/9: Via Carlo Porta 10 Monza, aperti sette giorni su sette dichiarato in bio, sito fiorillo.pizza, 561 post · [verifica-turni] sette giorni su sette: i riposi vanno a rotazione, e la rotazione e' il problema",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Ho guardato Fiorillo. Aperti sette giorni su sette vuol dire che i riposi girano, e la rotazione è la parte che fa perdere tempo.

Come la tenete adesso?

Abbiamo fatto un programma per i turni. La settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando salta qualcuno dice subito chi è libero.

Glielo faccio vedere in dieci minuti in videochiamata, quando le torna comodo. Se non le serve me lo dice e non mi sente più.","Via Carlo Porta 10, Monza. Aperti 7/7. Sito fiorillo.pizza. 561 post, 7.509 follower."
@pizzeriadelcentromonza,Pizzeria del Centro,Monza (MB),Pizzeria,4316,T,"cercato «pizzeria monza» nella ricerca di Instagram → profilo letto l'11/9: pizzeria in centro a Monza, due numeri per le prenotazioni, sito pizzeriadelcentro.com, 260 post · [verifica-turni] prenotazioni su due linee: sala e forno lavorano su volumi che cambiano ogni sera",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Ho guardato la Pizzeria del Centro. Con le prenotazioni che entrano su due linee, certe sere siete pieni e certe no, e la squadra va dimensionata prima.

I turni li decidete guardando le prenotazioni?

Il nostro programma fa questo. Si costruisce la settimana una volta, ogni persona la vede sul suo telefono, e i cambi non passano più dal gruppo.

In dieci minuti glielo mostro, quando vuole lei. Se non serve me lo dice e chiudiamo qui.","Monza centro. Due numeri per le prenotazioni. Sito pizzeriadelcentro.com. 260 post, 4.316 follower."
@ristorantelaitmonza,LAIT,Monza (MB),Ristorante,4093,T,"cercato «ristorante monza» nella ricerca di Instagram → profilo letto l'11/9: Via Magenta 18 Monza, eccellenze ittiche e sushi, sito ristorantelait.it, 544 post · [verifica-turni] cucina e sushi bar sono due postazioni con orari propri, piu' la sala",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Ho guardato LAIT. Fra cucina, banco del sushi e sala avete tre postazioni che non si coprono a vicenda.

Quando salta uno del banco, chi lo sostituisce e come lo trovate?

Abbiamo fatto un programma per i turni. La settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando salta qualcuno dice subito chi è libero.

Glielo faccio vedere in dieci minuti in videochiamata, quando le torna comodo. Se non le serve me lo dice e non mi sente più.","Via Magenta 18, Monza. Ittico e sushi. 544 post, 4.093 follower."
@seta_monza,Seta Monza,Monza (MB),Ristorante e pizzeria,3713,T,"cercato «ristorante monza» nella ricerca di Instagram → profilo letto l'11/9: Viale Campania 65 Monza, bistrot contemporaneo e pizzeria gourmet, sito setamonza.it, 144 post · [verifica-turni] bistrot dalla colazione alla cena piu' pizzeria: due cucine, un servizio lungo",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Ho guardato Seta. Scrivete che ogni momento della giornata ha il suo gusto, e per la squadra vuol dire una giornata lunga con turni spezzati.

Chi li incastra oggi?

Abbiamo fatto un programma per i turni. La settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando salta qualcuno dice subito chi è libero.

In dieci minuti glielo mostro, quando vuole lei. Se non serve me lo dice e chiudiamo qui.","Viale Campania 65, Monza. Bistrot contemporaneo e pizzeria gourmet. Sito setamonza.it. 144 post, 3.713 follower."
@climatristorante.monza,Climat,Monza (MB),Ristorante,5208,T,"cercato «ristorante monza» nella ricerca di Instagram → profilo letto l'11/9: cucina contemporanea nel centro di Monza, solo prodotti e vini selezionati, sito climatristorante.it, 73 post · [verifica-turni] cucina di livello in centro: brigata e sala su un servizio solo, dove un'assenza si sente subito",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Ho guardato Climat. In una cucina così una persona che manca si sente sul piatto, non solo sul turno.

Quando succede, come rimettete insieme la settimana?

Abbiamo fatto un programma per i turni. La settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando salta qualcuno dice subito chi è libero.

Glielo faccio vedere in dieci minuti in videochiamata, quando le torna comodo. Se non le serve me lo dice e non mi sente più.","Monza centro. Cucina contemporanea, prodotti e vini selezionati. Sito climatristorante.it. 73 post, 5.208 follower."
@ristorantevillareale_monza,Ristorante Villa Reale,Monza (MB),Ristorante,5631,T,"cercato «ristorante monza» nella ricerca di Instagram → profilo letto l'11/9: Via Manara 25 Monza, dal 1993, carni nazionali ed estere, sito villarealeristorante.it, 490 post · [verifica-turni] trent'anni di attivita' con griglia e sala: due reparti e un servizio lungo",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Ho guardato il Villa Reale. Trentadue anni di servizio vogliono dire che i turni li avete già fatti in tutti i modi possibili.

Oggi come li tenete, su carta o su un file?

Il nostro programma fa questo. Si costruisce la settimana una volta, ogni persona la vede sul suo telefono, e i cambi non passano più dal gruppo.

Dieci minuti in videochiamata e vede se vale qualcosa per voi. Glieli chiedo, e basta.","Via Manara 25, Monza. Dal 1993, carni di primissima scelta. Sito villarealeristorante.it. 490 post, 5.631 follower."
@areadima_ristorante,Area Dima,Vimercate (MB),Ristorante con caffè,2856,T,"cercato «ristorante vimercate» nella ricerca di Instagram → profilo letto l'11/9: Vimercate, cucina contemporanea, rimanda a un secondo profilo @areadima.caffe, sito areadima.com, 229 post · [verifica-turni] due insegne dello stesso gruppo, ristorante e caffe': le persone girano fra i due",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Ho guardato Area Dima, e ho visto che c'è anche il caffè. Quando due locali sono dello stesso gruppo, le persone girano fra i due e il quadro dei turni diventa doppio.

Lo tenete su un foglio solo?

Abbiamo fatto un programma per i turni. La settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando salta qualcuno dice subito chi è libero.

Glielo faccio vedere in dieci minuti in videochiamata, quando le torna comodo. Se non le serve me lo dice e non mi sente più.","Vimercate. Cucina contemporanea. Parte di un gruppo con anche @areadima.caffe. Sito areadima.com. 229 post, 2.856 follower."
@ristorante_marienplatz,Marienplatz,Vimercate (MB),Ristorante birreria,1099,T,"cercato «ristorante vimercate» nella ricerca di Instagram → profilo letto l'11/9: a Vimercate dal 2003, specialità sudtirolesi e servizio birraio in stile monacense, 935 post · [verifica-turni] birreria con servizio serale lungo: sala, cucina e spillatura",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Ho guardato il Marienplatz. Una birreria ha una serata lunga, e fra sala, cucina e spillatura le persone non finiscono mai insieme.

I turni chi li fa?

Abbiamo fatto un programma per i turni. La settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando salta qualcuno dice subito chi è libero.

In dieci minuti glielo mostro, quando vuole lei. Se non serve me lo dice e chiudiamo qui.","Vimercate, dal 2003. Specialità del Sud Tirol, servizio birraio monacense. 935 post, 1.099 follower."
@meridas_ristorante_lissone,Meridas,Lissone (MB),Ristorante,455,T,"cercato «ristorante lissone» nella ricerca di Instagram → profilo letto l'11/9: Via XX Settembre 143 Lissone, 1.004 post pubblicati · [verifica-turni] ristorante con pranzo e cena: due servizi al giorno da coprire",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Ho guardato Meridas. Pranzo e cena sono due servizi, e in mezzo c'è una pausa che sul foglio dei turni non si vede mai bene.

Come li segnate adesso?

Il nostro programma fa questo. Si costruisce la settimana una volta, ogni persona la vede sul suo telefono, e i cambi non passano più dal gruppo.

Glielo faccio vedere in dieci minuti in videochiamata, quando le torna comodo. Se non le serve me lo dice e non mi sente più.","Via XX Settembre 143, Lissone. 1.004 post, 455 follower."
@unico_cantu,Unico Cantù,Cantù (CO),Ristorante e lounge bar,3241,T,"cercato «ristorante cantu» nella ricerca di Instagram → profilo letto l'11/9: gruppo Lima Hospitality a Cantù, pizza, ristorante e lounge bar, orari dichiarati mar-sab 19-23 e domenica 12-14.30 e 19-23, in evidenza una storia «Team Unico», sito ristoranteunico.com, 233 post · [verifica-turni] hanno una squadra e la mostrano: domenica doppio servizio, sera lunga negli altri giorni",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Ho guardato Unico, e ho visto che avete una storia in evidenza per la squadra. La domenica fate doppio servizio e negli altri giorni solo la sera: sono due settimane diverse dentro la stessa.

Chi la mette in fila, e su cosa?

Abbiamo fatto un programma per i turni. La settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando salta qualcuno dice subito chi è libero.

Glielo faccio vedere in dieci minuti in videochiamata, quando le torna comodo. Se non le serve me lo dice e non mi sente più.","Cantù, gruppo Lima Hospitality. Pizza, ristorante e lounge bar. Mar-sab 19-23, domenica pranzo e cena. Storia in evidenza «Team Unico». Sito ristoranteunico.com. 233 post."
@ristorante.alcapolinea,Al Capolinea,Cantù (CO),Ristorante pizzeria,3208,T,"cercato «ristorante cantu» nella ricerca di Instagram → profilo letto l'11/9: a Cantù dal 1996, pizza e cucina mediterranea, aperti tutti i giorni tranne il martedì, cene cantate, 184 post · [verifica-turni] sei giorni su sette con serate a tema: la squadra delle cene cantate non e' quella di un giovedì normale",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Ho guardato Al Capolinea. Le cene cantate riempiono il locale in modo diverso da una sera normale, e la squadra deve essere più grande.

Quando c'è una serata, i turni li rifate a mano?

Abbiamo fatto un programma per i turni. La settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando salta qualcuno dice subito chi è libero.

In dieci minuti glielo mostro, quando vuole lei. Se non serve me lo dice e chiudiamo qui.","Cantù, dal 1996. Pizza e cucina mediterranea. Aperti tutti i giorni tranne martedì. Cene cantate. 184 post, 3.208 follower."
