Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda,Lista,Prodotto,Letto (data),Chat
@rachiele_carpenteria_metallica,Rachiele Carpenteria Metallica,Bareggio (MI),Carpenteria metallica,1154,R,"cercato «carpenteria milano» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 19/9: 124 post, 1154 follower. Che è strutturata si vede dal profilo: dal 1977 progetti di carpenteria metallica da un'officina in via Gran Sasso",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio. Voi siete il tipo di azienda che ci serve per avere un quadro vero: fate carpenteria metallica dal 1977, e quarantotto anni di commesse sono un archivio di problemi risolti.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Rachiele Carpenteria Metallica, via Gran Sasso 3/5, Bareggio (MI). Dal 1977 progetti di carpenteria metallica. 124 post, 1154 follower.",2026-09-19-instagram-ricerca-lombardia.csv,ricerca,,
@costruzione_effeci_srl,Costruzione Effeci Srl,Cinisello Balsamo (MI),Edilizia e ristrutturazioni,475,R,"cercato «edilizia cinisello» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 19/9: 131 post, 475 follower. Che è strutturata si vede dal profilo: vent'anni nel campo edile con cantieri di ristrutturazione documentati in centotrenta post",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio. Voi siete il tipo di azienda che ci serve per avere un quadro vero: siete in cantiere da vent'anni e i lavori li mostrate finiti, non resi in grafica.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Costruzione Effeci Srl, via Trieste 20, Cinisello Balsamo (MI). Vent'anni nel campo edile, ristrutturazioni di ogni genere. 131 post, 475 follower.",2026-09-19-instagram-ricerca-lombardia.csv,ricerca,,
@fratellivaltolina,Fratelli Valtolina Srl,Monza (MB),Ingrosso fiori,432,R,"cercato «ingrosso monza» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 19/9: 159 post, 432 follower. Che è strutturata si vede dal profilo: sessant'anni di fiori recisi da tutto il mondo e accessori, dal viale Libertà",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio. Voi siete il tipo di azienda che ci serve per avere un quadro vero: importate fiori recisi da tutto il mondo da sessant'anni, e la logistica del fresco la conoscete meglio di chiunque.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Fratelli Valtolina Srl, viale Liberta' 245, Monza. Da 60 anni fiori recisi da tutto il mondo e accessori per composizioni. 159 post, 432 follower.",2026-09-19-instagram-ricerca-lombardia.csv,ricerca,,
@simasrl_,Sima Srl - Waste Solution,Cornate d'Adda (MB),Impianti di riciclaggio,211,R,"cercato «impianti monza» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 19/9: 387 post, 211 follower. Che è strutturata si vede dal profilo: progettano impianti di riciclaggio su misura da una sede industriale in via De Amicis, con quasi quattrocento post di cantieri",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio. Voi siete il tipo di azienda che ci serve per avere un quadro vero: costruite impianti di riciclaggio disegnati sul cliente, roba da progetto e collaudo, non da catalogo.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Sima Srl, via De Amicis 50, Cornate d'Adda (MB). Sviluppo di impianti di riciclaggio customizzati. 387 post, 211 follower.",2026-09-19-instagram-ricerca-lombardia.csv,ricerca,,
@colombariautofficina,Autofficina Colombari,Seregno (MB),Autofficina,473,R,"cercato «autofficina seregno» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 19/9: 91 post, 473 follower. Che è strutturata si vede dal profilo: officina certificata Magneti Marelli Checkstar con oltre trent'anni di attivita' e prezzi dichiarati trasparenti",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio. Voi siete il tipo di azienda che ci serve per avere un quadro vero: tenete una certificazione Magneti Marelli da trent'anni e scrivete in chiaro che i prezzi sono trasparenti.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Autofficina Colombari, via Catalani 1, Seregno (MB). Officina certificata Magneti Marelli Checkstar da oltre trent'anni. 91 post, 473 follower.",2026-09-19-instagram-ricerca-lombardia.csv,ricerca,,
@ingrosso_estetica_hair_bergamo,PCB Prodotti Cosmetici Bergamo,Villa d'Alme' (BG),Ingrosso cosmetica,11828,R,"cercato «ingrosso bergamo» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 19/9: 1904 post, 11828 follower. Che è strutturata si vede dal profilo: riforniscono estetiste e parrucchieri in tutta Italia da un magazzino a Villa d'Alme', con millenovecento post",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio. Voi siete il tipo di azienda che ci serve per avere un quadro vero: rifornite estetiste e parrucchieri in tutta Italia da un magazzino in provincia di Bergamo.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","PCB Prodotti Cosmetici Bergamo, via Sigismondi 47/a, Villa d'Alme' (BG). Ingrosso di estetica: riforniscono estetiste e parrucchieri in tutta Italia. 1904 post, 11828 follower.",2026-09-19-instagram-ricerca-lombardia.csv,ricerca,,
@luis_ingrosso,Luis Srl,Bergamo (BG),Ingrosso garden e fioristi,3341,R,"cercato «ingrosso bergamo» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 19/9: 1239 post, 3341 follower. Che è strutturata si vede dal profilo: import di vasi in ceramica e articoli per garden e fioristi dal Centro Galassia, con milleduecento post",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio. Voi siete il tipo di azienda che ci serve per avere un quadro vero: importate vasi per garden center, con milleduecento post che mostrano il magazzino pieno.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Luis Srl, via Francesco Bellafino 28/30, Bergamo, Centro Galassia. Import vasi ceramica e articoli per garden e fioristi. 1239 post, 3341 follower.",2026-09-19-instagram-ricerca-lombardia.csv,ricerca,,
@colpodifulmine_ingrosso,Colpo di Fulmine,Bergamo (BG),Ingrosso abbigliamento,1791,R,"cercato «ingrosso bergamo» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 19/9: 1943 post, 1791 follower. Che è strutturata si vede dal profilo: due punti ingrosso, uno a Bergamo in via Bellafino e uno a Brescia in via Orzinuovi, con spedizioni in Europa",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio. Voi siete il tipo di azienda che ci serve per avere un quadro vero: tenete due punti ingrosso, uno a Bergamo uno a Brescia, che spediscono in tutta Europa.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Colpo di Fulmine, ingrosso abbigliamento. Bergamo via F. Bellafino 8 e Brescia via Orzinuovi 77. Spedizioni in tutta Europa. 1943 post, 1791 follower.",2026-09-19-instagram-ricerca-lombardia.csv,ricerca,,
@telex_bergamo,Telex Bergamo,Bergamo (BG),Ingrosso ortofrutta,1794,R,"cercato «ingrosso bergamo» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 19/9: 104 post, 1794 follower. Che è strutturata si vede dal profilo: grossisti di frutta e verdura sulla piazza di Bergamo, con cento post di banco",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio. Voi siete il tipo di azienda che ci serve per avere un quadro vero: vendete frutta e verdura all'ingrosso sulla piazza di Bergamo, dove i prezzi cambiano ogni mattina.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Telex, ingrosso frutta e verdura, Bergamo. 104 post, 1794 follower.",2026-09-19-instagram-ricerca-lombardia.csv,ricerca,,
@bonetali_s.r.l,Bonetali Srl,Bergamo (BG),Ingrosso ortofrutta,1330,R,"cercato «ingrosso bergamo» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 19/9: 157 post, 1330 follower. Che è strutturata si vede dal profilo: banco al Mercato di Bergamo per l'ingrosso di frutta e verdura",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio. Voi siete il tipo di azienda che ci serve per avere un quadro vero: state al Mercato di Bergamo, che e' il posto dove la giornata comincia quando gli altri dormono.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Bonetali Srl, Mercato di Bergamo. Ingrosso frutta e verdura. 157 post, 1330 follower.",2026-09-19-instagram-ricerca-lombardia.csv,ricerca,,
@fz_ferramentazambelli,Ferramenta Zambelli Srl,Grumello del Monte (BG),Ferramenta e forniture,863,R,"cercato «ferramenta bergamo» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 19/9: 220 post, 863 follower. Che è strutturata si vede dal profilo: ferramenta strutturata con sede in via Don Belotti, telefono fisso, email e sito aziendali",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio. Voi siete il tipo di azienda che ci serve per avere un quadro vero: tenete una ferramenta con magazzino e clienti artigiani, che e' un mestiere di mille codici da gestire.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Ferramenta Zambelli Srl, via Don Luigi Belotti 25, Grumello del Monte (BG). 220 post, 863 follower.",2026-09-19-instagram-ricerca-lombardia.csv,ricerca,,
@pavimart_srl,Pavimart Srl,Bergamo (BG),Pavimenti in resina,638,R,"cercato «pavimenti bergamo» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 19/9: 168 post, 638 follower. Che è strutturata si vede dal profilo: pavimenti speciali in resina con cantieri industriali documentati e sede in via Lago Como",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio. Voi siete il tipo di azienda che ci serve per avere un quadro vero: posate pavimenti in resina, che sono cantieri dove il tempo di asciugatura decide la giornata.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Pavimart Srl, via Lago Como 10, Bergamo. Pavimenti speciali in resina. 168 post, 638 follower.",2026-09-19-instagram-ricerca-lombardia.csv,ricerca,,
@castelli_srl,Castelli Srl,Costa Volpino (BG),Costruzioni e immobiliare,729,R,"cercato «costruzioni bergamo» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 19/9: 54 post, 729 follower. Che è strutturata si vede dal profilo: progettano, costruiscono e vendono in proprio, con sede in via Bosca del Pomo: le tre cose insieme sono una struttura",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio. Voi siete il tipo di azienda che ci serve per avere un quadro vero: progettate, costruite e vendete voi, che sono tre mestieri in una azienda sola.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Castelli Srl, via Bosca del Pomo 37, Costa Volpino (BG). Progettazione, costruzione e vendita. 54 post, 729 follower.",2026-09-19-instagram-ricerca-lombardia.csv,ricerca,,
