Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda
@toelettatura_snoopy_gavirate,Toelettatura Snoopy,Gavirate (VA),Toelettatura,356,1,"cercato «""Toelettatura Snoopy"" Gavirate» e «... sito web Zandarin» → facebook Toelettaturasnoopygavirate, foursquare, nomadog, reteimprese, yelp, toelettatura.info: nessun dominio proprio. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Toelettatura Snoopy"" Gavirate»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Toelettatura Snoopy e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Piazza XX Settembre 3, Gavirate · 0332 745345 · WhatsApp 366 1570636. Titolare Franca Zandarin. Stripping e trimming, bassotti e schnauzer."
@toelettatura_lovethedog,"Love the dog, Emanuela Massara","Tradate, fraz. Abbiate Guazzone (VA)",Toelettatura,264,1,"cercato «""Love the dog"" toelettatura Tradate Massara» e «... Abbiate Guazzone nuova apertura» → solo il profilo Instagram e directory generiche di Tradate: nessun dominio, nessuna pagina. Profilo aperto il 9/9: bio «Nuova Apertura», nessun link [verifica-sito] motori «""Love the dog, Emanuela Massara"" Tradate, fraz. Abbiate Guazzone»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Love the dog, Emanuela Massara e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Abbiate Guazzone (Tradate). Nuova apertura, 264 follower e 63 post: attività appena nata, senza nessuna presenza web fuori da Instagram."
@dogeden.malnate,Dogeden ASD,Malnate (VA),Centro cinofilo,295,1,"cercato «""Dogeden"" Malnate centro cinofilo» → facebook asddogeden, prontopro, ilmiocane.org, oraridiapertura24, italiarecensioni: nessun dominio proprio. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Dogeden ASD"" Malnate»: 16 risultati · domini: ilmiocane.org (vivo: Home - Il Mio Cane | Portale sui Cani); varesenews.it (vivo: Varese News | il quotidiano online della provincia di Varese); eventbrite.it (vivo: Eventbrite - Scopri i migliori eventi locali e cose da fare); palestre.tuttosuitalia.com (vivo: Palestre in Italia); voofla.com (non risponde); malnate.org (DNS morto); localgymsandfitness.com (vivo: LocalGymsAndFitness); comune.malnate.va.it (vivo: Comune di Malnate); hackerone.com (vivo: HackerOne | Leader in Continuous Threat Exposure Management | Security for AI); status.brave.app (vivo: Brave status) · directory: facebook.com, instagram.com, oraridiapertura24.it, italiarecensioni.com",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Dogeden ASD e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Buonarroti 4, Malnate · 347 2378076 · asddogeden@gmail.com. Addestramento, agility, canicross; è un'associazione sportiva (CSEN): chi decide è il presidente/istruttore."
@luckylook_toelettaturaoriggio,Lucky Look Toelettatura,Origgio (VA),Toelettatura,545,1,"cercato «""Lucky Look"" toelettatura Origgio» → facebook luckylooktoelettaturaoriggio, toelettapp, reteimprese, wheree: nessun dominio proprio. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Lucky Look Toelettatura"" Origgio»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Lucky Look Toelettatura e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Dante Alighieri 30, Origgio · 345 2290033. Titolare Melania Sia. A due passi da Saronno."
@scoobydoo_toelettatura_,Scoobydoo Toelettatura,Gallarate (VA),Toelettatura,2476,1,"cercato «""Scoobydoo"" toelettatura Gallarate» → facebook Scoobytolettatura, paginebianche, toelo, toelettatori.it, idropet, cylex, paginegialle: nessun dominio proprio. Profilo aperto il 9/9: il link in bio porta alla pagina Facebook [verifica-sito] motori «""Scoobydoo Toelettatura"" Gallarate»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Scoobydoo Toelettatura e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Francesco Baracca 19, Gallarate · 0331 777005 · 347 1127644. Roberta Varalli, 20 anni di attività, stile asiatico, pulizia dentale. In bio c'è Facebook, non un sito."
@cuoreditoelettatura,Cuore di Toelettatura,Busto Arsizio (VA),Toelettatura,857,1,"cercato «""Cuore di Toelettatura"" Busto Arsizio» → facebook Cuoreditoelettatura, reteimprese, toelettaturapro: nessun dominio proprio. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Cuore di Toelettatura"" Busto Arsizio»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Cuore di Toelettatura e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Quintino Sella 6, Busto Arsizio · 351 8470994. Bagni rilassanti, aromaterapia, stripping. 5 stelle su toelettaturapro."
@dacaterinatoelettatura,Da Caterina Toelettatura,Olgiate Olona (VA),Toelettatura,1420,1,"cercato «""Da Caterina"" toelettatura Olgiate Olona» → facebook dacaterinatoelettatura, toelettapp, distrettomedioolona, peluqueriacanina.it, specialoneitalia store-locator, reteimprese, oraridiapertura24: nessun dominio proprio. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Da Caterina Toelettatura"" Olgiate Olona»: 10 risultati · domini: specialoneitalia.it (non risponde); distrettomedioolona.com (vivo: Distretto del Commercio del Medio Olona - DID Medio Olona); moovitapp.com (parcheggiato); hackerone.com (vivo: HackerOne | Leader in Continuous Threat Exposure Management | Security for AI); status.brave.app (vivo: Brave status) · directory: facebook.com, instagram.com, oraridiapertura24.it, reteimprese.it",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Da Caterina Toelettatura e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Introzzi 8, Olgiate Olona · 351 8566948 · dacaterinatoelettatura@gmail.com. Caterina Nucibella, mar-sab 9-18. 3.354 post: profilo molto attivo."
@improntedibellezza.caniegatti,Impronte di Bellezza,Mornago (VA),Toelettatura,1272,2,"cercato «""Impronte di Bellezza"" Mornago toelettatura sito» → facebook, paginebianche, virgilio, toelettatori.it (che cita toelettatura-improntedibellezza.it), toelettapp, reteimprese, paginegialle, e womanweb.it/improntedibellezza, un WordPress mai configurato («Un nuovo sito targato WordPress»); toelettatura-improntedibellezza.it → NXDOMAIN su Cloudflare DoH (9/9). Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Impronte di Bellezza"" Mornago»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Impronte di Bellezza e il dominio toelettatura-improntedibellezza.it, che compare ancora nelle ricerche, non si apre più.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Provinciale 23, Mornago (in bio «Nuovo indirizzo», da confermare) · 333 6221819 · Toelettaturamornago@libero.it. Emanuela Maltese e Andrea Squizzato snc. Due prove: il dominio citato dalle directory è morto e c'è un WordPress vuoto su womanweb.it."
@toelettatura_gabriella,Toelettatura Gabriella,Vergiate (VA),Toelettatura,162,4,"cercato «""Toelettatura Gabriella"" Vergiate piazza Baj sito» → facebook gabriella.toelettatura, paginebianche, virgilio, paginegialle, toelettatori-italia, reteimprese: nessun dominio vivo; in bio c'è www.toelettaturagabriella.it → NXDOMAIN su Cloudflare DoH (9/9). Profilo aperto il 9/9 [verifica-sito] motori «""Toelettatura Gabriella"" Vergiate»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Toelettatura Gabriella e il link al sito toelettaturagabriella.it che ha in bio non porta più da nessuna parte.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Piazza Enrico Baj 5, Vergiate · 346 5409219 (WhatsApp). Gabriella Anna Potenza. ⚠ 162 follower e 29 post: profilo piccolo, ma il link in bio è un dominio morto."
@labautique_toelettatura,La Bautique Toelettatura (Veronica Valsecchi),Calolziocorte (LC),Toelettatura,540,1,"cercato «""La Bautique"" Calolziocorte Valsecchi toelettatura telefono» → facebook toelettaturalabautique, toelettapp, zampaconnect, infobel: nessun dominio suo; labautique.it aperto è La Bautique di Lissone, un'altra attività. Il WhatsApp 340 7551331 della scheda coincide con la bio. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""La Bautique Toelettatura (Veronica Valsecchi)"" Calolziocorte»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di La Bautique Toelettatura (Veronica Valsecchi) e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Corso Dante Alighieri 37, Calolziocorte · 334 1090607 · WhatsApp 340 7551331. Bio: «Non siamo una catena». Omonime a Lissone, San Mauro Torinese, Piossasco: non c'entrano."
@toelettatura.perunpelo,Per un Pelo Toelettatura di Longoni Ambra,Nembro (BG),Toelettatura,1346,1,"cercato «""Per un Pelo"" toelettatura Nembro Longoni Ambra» → facebook Per-un-Pelo-Toelettatura-Nembro, dnb: nessun dominio proprio; toelettaturaperunpelo.it è di un'omonima a Santarcangelo di Romagna (@toelettaturaperun). Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Per un Pelo Toelettatura di Longoni Ambra"" Nembro»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Per un Pelo Toelettatura di Longoni Ambra e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Fornaci angolo via Partigiani, Nembro · 379 2467740 · ambra.longoni@gmail.com. Groomer Ambra Longoni. Anello 2 (BG), aperto il 5 settembre."
@animalitostoelettatura,Animalitos Toelettatura,Bergamo (BG),Toelettatura,329,1,"cercato «""Animalitos"" toelettatura Bergamo Borgo Palazzo» → facebook, reteimprese, paginebianche, paginegialle, yably: nessun dominio proprio. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Animalitos Toelettatura"" Bergamo»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Animalitos Toelettatura e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Borgo Palazzo 43, Bergamo · 329 0315133 · animalitostoelettatura@gmail.com. Titolare Davina, lun-sab orario continuato, acqua ozonizzata Idropet. Anello 2 (BG)."
@dogvillage.bg,"Dogvillage, pensione e toelettatura",Zanica (BG),Toelettatura/pensione,1679,1,"cercato «""Dogvillage"" OR ""Dog Village"" pensione toelettatura Bergamo» → facebook dogvillagebg, globelife (Dog Village di Denise Prussiani, Zanica), una pagina intera in prima persona su scuolaformazionecinofila.it (Scuola Formazione Cinofila ASD, dominio vivo, aperta il 9/9); mydogvillage.com e dogvillage.it (Ferrera di Varese) sono altre attività. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Dogvillage, pensione e toelettatura"" Zanica»: 0 risultati · domini: nessuno risponde",,"SCARTATO: ha una pagina propria su scuolaformazionecinofila.it, «su Google non compare un suo sito» sarebbe falso (letta a mano, 2026-09-09)","Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Dogvillage, pensione e toelettatura e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Pradone 2B, Zanica · 338 9005459 · dogvillagebg@gmail.com. Pensione, asilo diurno e toelettatura, recinti da 300 mq. Titolare Denise Prussiani. Anello 2 (BG)."
