Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda,Lista,Prodotto,Letto (data),Chat
@distorttattoohouse,Tatuaggi & piercing | Tortona,Tortona (AL),Studio di tatuaggi,1028,3,"cercato «tattoo Tortona» nella ricerca di Instagram → link in bio: https://maps.app.goo.gl/A6xW9zT6f6cwq5au7 | https://maps.app.goo.gl/A6xW9zT6f6cwq5au7 [verifica-sito] motori «""Tatuaggi & piercing | Tortona"" Tortona»: 1 risultati · domini: nessuno risponde · directory: instagram.com",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato Distort. Handpoke, ornamentale, tribale e fineline in uno studio solo a Tortona: quattro strade diverse tenute insieme bene.

Ho notato però una cosa: quattro stili spiegati in una riga di bio, e nessun sito dove separarli.

Le foto mi hanno fatto venire voglia di provarci. Abbiamo preso ispirazione dal tuo profilo e abbiamo realizzato una bozza del tuo sito.

Preferisci che te la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se ti piace, poi ne parliamo. Se vuoi vedere cosa facciamo: denkicode.com","Distort Tattoo House, Tortona (AL). 1.028 follower, 123 post. Handpoke, ornamentale, tribale e fineline, orari martedì-sabato in bio. Il link in bio è una mappa, nessun sito.",2026-09-21-instagram-siti-piemonte-tatuaggi,siti,,
@electric_tattoostudioasti,Electric Tattoo Studio,Asti (AT),PMU e trucco permanente,1526,6,"cercato «tattoo Asti» nella ricerca di Instagram → link in bio: nessuno [verifica-sito] motori «""Electric Tattoo Studio"" Asti»: 5 risultati · domini: electrictattoostudio.it (vivo, indovinato: WordPress – WordPress Description) · directory: instagram.com, italiarecensioni.com, firmania.it, facebook.com || riletto a mano il 21/9: electrictattoostudio.it non e' di un'altra attivita', e' il loro dominio e risponde con la pagina di default di WordPress. Non e' «nessun sito», e' un sito mai riempito: gancio 6, e il messaggio lo nomina.",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato Electric. Via Carducci ad Asti, con i due tatuatori taggati in bio: si vede chi lavora nello studio prima ancora di entrarci.

Ho notato però una cosa: electrictattoostudio.it esiste ed è vostro, ma si apre su una pagina WordPress vuota, con scritto «WordPress Description». Chi ci arriva pensa che abbiate chiuso.

Le foto mi hanno fatto venire voglia di provarci. Abbiamo preso ispirazione dal tuo profilo e abbiamo realizzato una bozza del tuo sito.

Preferisci che te la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se ti piace, poi ne parliamo. Se vuoi vedere cosa facciamo: denkicode.com","Electric Tattoo Studio, via Carducci 19, Asti. 1.526 follower, 92 post. Due tatuatori taggati in bio e telefono. Il dominio electrictattoostudio.it risponde, ma mostra la pagina di default di WordPress: installato e mai riempito.",2026-09-21-instagram-siti-piemonte-tatuaggi,siti,,
@end8_studio,Tattoo Novi Ligure,Novi Ligure (AL),Studio di tatuaggi,1239,1,"cercato «tattoo Novi Ligure» nella ricerca di Instagram → link in bio: nessuno [verifica-sito] motori «""Tattoo Novi Ligure"" Novi Ligure»: 1 risultati · domini: nessuno risponde · directory: instagram.com",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato End8. Tre persone con tre stili diversi, black and grey, popart e fineline, più il piercer: a Novi Ligure è uno studio completo.

Ho notato però una cosa: tre stili e quattro persone stanno tutti in una riga di bio, e un sito dove raccontarli non c'è.

Le foto mi hanno fatto venire voglia di provarci. Abbiamo preso ispirazione dal tuo profilo e abbiamo realizzato una bozza del tuo sito.

Preferisci che te la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se ti piace, poi ne parliamo. Se vuoi vedere cosa facciamo: denkicode.com","End8 Studio, Novi Ligure (AL). 1.239 follower, 452 post. Tre artisti con stili diversi più un piercer, tutti taggati in bio. Nessun sito.",2026-09-21-instagram-siti-piemonte-tatuaggi,siti,,
@herbert.dotwork.torino,Herbert Tatuatore Dotwork Torino - 🇮🇹,Torino (TO),Studio di tatuaggi,295,3,"cercato «tatuatore Torino» nella ricerca di Instagram → link in bio: https://linktr.ee/herbertayres.tattoo | https://linktr.ee/herbertayres.tattoo [verifica-sito] motori «""Herbert Tatuatore Dotwork Torino - 🇮🇹"" Torino»: 1 risultati · domini: nessuno risponde · directory: instagram.com",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il tuo profilo. Il dotwork è una tecnica che o si ha la pazienza di farla o si vede subito, e nei tuoi cento post la pazienza c'è.

Ho notato però una cosa: chi cerca dotwork a Torino non arriva a te, perché un sito tuo non c'è.

Le foto mi hanno fatto venire voglia di provarci. Abbiamo preso ispirazione dal tuo profilo e abbiamo realizzato una bozza del tuo sito.

Preferisci che te la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se ti piace, poi ne parliamo. Se vuoi vedere cosa facciamo: denkicode.com","Herbert, tatuatore dotwork, Torino. 295 follower, 102 post. Il link in bio è un Linktree, nessun sito.",2026-09-21-instagram-siti-piemonte-tatuaggi,siti,,
@inkbeautystudio.alba,Alba Abdushi,Collegno (TO),PMU e trucco permanente,1647,3,"cercato «ink Collegno» nella ricerca di Instagram → link in bio: nessuno [verifica-sito] motori «""Alba Abdushi"" Collegno»: 6 risultati · domini: pmuskills.com (vivo: Conferenza e concorso sul trucco permanente 2025); pitturiamo.com (non risponde); artinmovimento.com (vivo: artinmovimento.com); it.pinterest.com (vivo: Pinterest - Italia) · directory: instagram.com, facebook.com",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il tuo profilo. Trucco permanente con consulenza gratuita, in presenza o online: offrire il primo passo senza chiedere niente è il modo giusto di far decidere una persona.

Ho notato però una cosa: quella consulenza la può chiedere solo chi passa da Instagram. Un sito dove prenotarla non c'è.

Le foto mi hanno fatto venire voglia di provarci. Abbiamo preso ispirazione dal tuo profilo e abbiamo realizzato una bozza del tuo sito.

Preferisci che te la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se ti piace, poi ne parliamo. Se vuoi vedere cosa facciamo: denkicode.com","Alba Abdushi, trucco permanente, Collegno (TO). 1.647 follower, 281 post. Consulenze online e dal vivo gratuite, collegata a @art_line.academy. Nessun sito.",2026-09-21-instagram-siti-piemonte-tatuaggi,siti,,
@inksidecuneo,Inksideprivatetattoohouse,Cuneo (CN),Studio di tatuaggi,685,3,"cercato «ink Cuneo» nella ricerca di Instagram → link in bio: http://wa.me/393896336871 | http://wa.me/393896336871 [verifica-sito] motori «""Inksideprivatetattoohouse"" Cuneo»: 2 risultati · domini: nessuno risponde · directory: instagram.com, facebook.com",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato Inkside. «Qui ti senti a casa» e private tattoo house, in piazza Galimberti: avete scelto di lavorare in un modo preciso e lo dite subito.

Ho notato però una cosa: uno studio privato ha ancora più bisogno di un posto dove spiegarsi, e un sito non c'è.

Le foto mi hanno fatto venire voglia di provarci. Abbiamo preso ispirazione dal tuo profilo e abbiamo realizzato una bozza del tuo sito.

Preferisci che te la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se ti piace, poi ne parliamo. Se vuoi vedere cosa facciamo: denkicode.com","Inkside Private Tattoo House, piazza Galimberti 9, Cuneo. 685 follower, 18 post. Due founder taggati in bio, contatti via WhatsApp. Nessun sito.",2026-09-21-instagram-siti-piemonte-tatuaggi,siti,,
@jeytattoo.vmondovi,Jey Tattoo - Studio Tatuaggi Villanova Mondovì,Villanova Mondovi (CN),Studio di tatuaggi,2477,3,"cercato «tattoo Villanova Mondovi» nella ricerca di Instagram → link in bio: https://www.facebook.com/JeyTattoo/ | https://www.facebook.com/JeyTattoo/ [verifica-sito] motori «""Jey Tattoo - Studio Tatuaggi Villanova Mondovì"" Villanova Mondovi»: 1 risultati · domini: nessuno risponde · directory: instagram.com",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato Jey Tattoo. Dal 2011 e solo su appuntamento, fra fine line, cartoon e personalizzati: quattordici anni nello stesso posto contano.

Ho notato però una cosa: chi cerca un tatuatore a Villanova non ti trova, perché un sito non c'è.

Le foto mi hanno fatto venire voglia di provarci. Abbiamo preso ispirazione dal tuo profilo e abbiamo realizzato una bozza del tuo sito.

Preferisci che te la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se ti piace, poi ne parliamo. Se vuoi vedere cosa facciamo: denkicode.com","Jey Tattoo, studio tatuaggi a Villanova Mondovì (CN). 2.477 follower, 118 post. Attivo dal 2011, solo su appuntamento, contatti WhatsApp. Il link in bio porta a Facebook, nessun sito.",2026-09-21-instagram-siti-piemonte-tatuaggi,siti,,
@korpus_domini_alba,ᴋᴏʀᴘᴜs ᴅᴏᴍɪɴɪ | ᴛᴀᴛᴛᴏᴏ ᴇ ᴘɪᴇʀᴄɪɴɢ,Alba (CN),Studio di tatuaggi,15010,1,"cercato «piercing Alba» nella ricerca di Instagram → link in bio: nessuno [verifica-sito] motori «""ᴋᴏʀᴘᴜs ᴅᴏᴍɪɴɪ | ᴛᴀᴛᴛᴏᴏ ᴇ ᴘɪᴇʀᴄɪɴɢ"" Alba»: 2 risultati · domini: socialblade.com (non risponde) · directory: instagram.com",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato Korpus Domini. Duemila post e tre resident più la piercer: ad Alba avete costruito qualcosa che assomiglia più a una casa che a un negozio.

Ho notato però una cosa: duemila lavori pubblicati e nessun posto dove guardarli in ordine. Un sito non c'è.

Le foto mi hanno fatto venire voglia di provarci. Abbiamo preso ispirazione dal tuo profilo e abbiamo realizzato una bozza del tuo sito.

Preferisci che te la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se ti piace, poi ne parliamo. Se vuoi vedere cosa facciamo: denkicode.com","Korpus Domini, tattoo e piercing, Alba (CN). 15.010 follower, 2.069 post. Tre resident e una piercer taggati in bio, telefono. Nessun sito.",2026-09-21-instagram-siti-piemonte-tatuaggi,siti,,
@korpus_domini_saluzzo,ᴋᴏʀᴘᴜs ᴅᴏᴍɪɴɪ | ᴛᴀᴛᴛᴏᴏ ᴇ ᴘɪᴇʀᴄɪɴɢ,Saluzzo (CN),Studio di tatuaggi,1748,1,"cercato «tattoo Saluzzo» nella ricerca di Instagram → link in bio: nessuno [verifica-sito] motori «""ᴋᴏʀᴘᴜs ᴅᴏᴍɪɴɪ | ᴛᴀᴛᴛᴏᴏ ᴇ ᴘɪᴇʀᴄɪɴɢ"" Saluzzo»: 2 risultati · domini: socialblade.com (non risponde) · directory: instagram.com",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato Korpus Domini Saluzzo. Resident e apprendiste tutte nominate in bio: tenere un'apprendista e dirlo è una scelta che si vede poco in giro.

Ho notato però una cosa: quella squadra sta in una riga di Instagram, e un sito dove presentarla non c'è.

Le foto mi hanno fatto venire voglia di provarci. Abbiamo preso ispirazione dal tuo profilo e abbiamo realizzato una bozza del tuo sito.

Preferisci che te la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se ti piace, poi ne parliamo. Se vuoi vedere cosa facciamo: denkicode.com","Korpus Domini Saluzzo (CN). 1.748 follower, 1.028 post. Fondato da @vicohamc, con resident e apprendiste taggati in bio. Nessun sito.",2026-09-21-instagram-siti-piemonte-tatuaggi,siti,,
@lally.piercer,Laura || Piercing Torino ||,Torino (TO),Piercing,2763,1,"cercato «piercing Torino» nella ricerca di Instagram → link in bio: nessuno [verifica-sito] motori «""Laura || Piercing Torino ||"" Torino»: 1 risultati · domini: nessuno risponde · directory: instagram.com",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il tuo profilo. Microdermal e surface sono i piercing che più gente sbaglia, e tu li metti in bio insieme alla sterilizzazione: chi cerca sicurezza lo capisce subito.

Ho notato però una cosa: quella rassicurazione arriva solo a chi ti segue già. Un sito dove spiegarla non c'è.

Le foto mi hanno fatto venire voglia di provarci. Abbiamo preso ispirazione dal tuo profilo e abbiamo realizzato una bozza del tuo sito.

Preferisci che te la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se ti piace, poi ne parliamo. Se vuoi vedere cosa facciamo: denkicode.com","Laura, piercing a Torino. 2.763 follower, 128 post. Piercing, microdermal e surface, con la sterilizzazione dichiarata in bio. Nessun sito.",2026-09-21-instagram-siti-piemonte-tatuaggi,siti,,
@louisstudio_,LOUIS STUDIO TORINO | tattoo & piercing walk-in,Torino (TO),Studio di tatuaggi,15014,3,"cercato «tattoo Torino» nella ricerca di Instagram → link in bio:  | https://wa.me/message/V3WXXMD464QCB1 [verifica-sito] motori «""LOUIS STUDIO TORINO | tattoo & piercing walk-in"" Torino»: 1 risultati · domini: nessuno risponde · directory: instagram.com",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato Louis Studio. Senza appuntamento tutti i giorni, in via Cernaia: è una promessa forte, e quindicimila persone dicono che la mantenete.

Ho notato però una cosa: chi passa in centro e vi cerca al volo su Google non trova un sito.

Le foto mi hanno fatto venire voglia di provarci. Abbiamo preso ispirazione dal tuo profilo e abbiamo realizzato una bozza del tuo sito.

Preferisci che te la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se ti piace, poi ne parliamo. Se vuoi vedere cosa facciamo: denkicode.com","Louis Studio, via Cernaia 31, Torino. 15.014 follower, 591 post. Tattoo e piercing senza appuntamento, lun-sab 11-19. Il link in bio porta a WhatsApp, nessun sito.",2026-09-21-instagram-siti-piemonte-tatuaggi,siti,,
@lumos.tattoostudio,LUMOS TATTOO STUDIO ☉ Tatuaggi Torino,Torino (TO),Studio di tatuaggi,1898,1,"cercato «tatuaggi Torino» nella ricerca di Instagram → link in bio: nessuno [verifica-sito] motori «""LUMOS TATTOO STUDIO ☉ Tatuaggi Torino"" Torino»: 1 risultati · domini: nessuno risponde · directory: instagram.com",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato Lumos. Tattoo e piercing nello stesso posto in via Lessolo, con gli orari scritti chiari dal martedì al sabato: si capisce al volo come lavorate.

Ho notato però una cosa: fuori da Instagram non c'è un sito dove guardare i lavori e prenotare.

Le foto mi hanno fatto venire voglia di provarci. Abbiamo preso ispirazione dal tuo profilo e abbiamo realizzato una bozza del tuo sito.

Preferisci che te la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se ti piace, poi ne parliamo. Se vuoi vedere cosa facciamo: denkicode.com","Lumos Tattoo Studio, via Lessolo 32/A, Torino. 1.898 follower, 193 post. Tattoo e piercing, orari martedì-sabato 11-18.30 in bio. Nessun sito.",2026-09-21-instagram-siti-piemonte-tatuaggi,siti,,
