Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda,Lista,Prodotto,Letto (data),Chat
@rosa_istpalazzolo,Istituto Palazzolo Rosà,Bergamo (BG),Struttura residenziale e centro diurno,761,T,"cercato «struttura bergamo» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 599 post, 761 follower. La squadra si vede dal profilo: Istituto Palazzolo Rosa'",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: struttura residenziale per persone con disabilità e anziani non autosufficienti, con il centro diurno accanto.

Una curiosità: residenziale e diurno insieme vogliono la copertura su tutte le ventiquattro ore: chi la costruisce?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Istituto Palazzolo Rosa'. Struttura residenziale per persone con disabilità e anziani non autosufficienti, centro diurno per anziani. 599 post, 761 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@comunita_nuova,Comunità Nuova,Milano (MI),Associazione con più servizi,1926,T,"cercato «associazione milano» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 461 post, 1926 follower. La squadra si vede dal profilo: Comunità Nuova, Milano, CN l'HUB via Luigi Mengoni 3",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: un hub in via Mengoni e quattro realtà collegate, dal centro per giovani allo sport.

Una curiosità: quattro presidi con orari propri: chi tiene il calendario di chi c'è dove?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Comunità Nuova, Milano, CN l'HUB via Luigi Mengoni 3. Associazione no-profit, collegata a @barrios_milano, @centropergiovani, @sportzonemilano_cn. 461 post, 1926 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@clinicavetsanpolo,Clinica Veterinaria San Polo,Brescia (BS),Clinica veterinaria,1331,T,"cercato «clinica brescia» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 511 post, 1331 follower. La squadra si vede dal profilo: Clinica Vet Dr",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: clinica veterinaria in via del Verrocchio con medicina, diagnostica e chirurgia sotto lo stesso tetto.

Una curiosità: fra ambulatorio, sala operatoria e degenza, chi mette in fila i turni dei veterinari?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Clinica Vet Dr. Gianandrea Bonometti, Brescia, via del Verrocchio 31. Esperienza medica, diagnostica e chirurgica. 511 post, 1331 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@lagastronomiabresciana,La Gastronomia Bresciana,Castenedolo (BS),Gastronomia e macelleria,607,T,"cercato «gastronomia castenedolo» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 574 post, 607 follower. La squadra si vede dal profilo: La Gastronomia Bresciana, Castenedolo, via Matteotti 85",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: sette reparti in un negozio solo, da gastronomia e salumeria fino a enoteca e consegne a domicilio.

Una curiosità: sette banchi vogliono sette persone al posto giusto: chi fa i turni?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","La Gastronomia Bresciana, Castenedolo, via Matteotti 85. Gastronomia, salumeria, formaggeria, macelleria, frutta e verdura, enoteca, consegne a domicilio. 574 post, 607 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@mepmilano,MeP Centro Clinico Integrato,Milano (MI),Centro clinico,1203,T,"cercato «centro milano» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 451 post, 1203 follower. La squadra si vede dal profilo: MeP - Centro Clinico Integrato, Milano, via Amilcare Ponchielli 7",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: centro clinico integrato in via Ponchielli, con più specialisti sulle stesse stanze.

Una curiosità: gli specialisti che ruotano sugli ambulatori sono il caso più difficile: chi li incastra?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","MeP - Centro Clinico Integrato, Milano, via Amilcare Ponchielli 7. Tel 0236631826. 451 post, 1203 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@villaggiosossaronno,Villaggio SOS Saronno,Saronno (VA),Comunità per minori,1261,T,"cercato «comunità saronno» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 370 post, 1261 follower. La squadra si vede dal profilo: Villaggio Sos Saronno",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: dal 1986 accogliete bambini e ragazzi in un posto protetto, e quello non chiude mai.

Una curiosità: una comunita' aperta tutti i giorni dell'anno vuole la copertura piena: chi la costruisce?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Villaggio Sos Saronno. Dal 1986 accoglie bambini e ragazzi aiutandoli a crescere e integrarsi nella comunita'. 370 post, 1261 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@cooperativagarabombo,Cooperativa Garabombo,Como (CO),Cooperativa e botteghe,1026,T,"cercato «cooperativa como» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 372 post, 1026 follower. La squadra si vede dal profilo: Cooperativa Garabombo, Como, via Cadorna 22",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: otto botteghe del commercio equo fra Como, Cantù, Lentate, Mariano, Lomazzo, Guanzate, Lurate e Cesano.

Una curiosità: otto punti vendita da coprire con i volontari e i dipendenti: chi tiene il calendario?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Cooperativa Garabombo, Como, via Cadorna 22. Commercio equo e solidale, botteghe a Como, Cantù, Lentate, Mariano, Lomazzo, Guanzate, Lurate, Cesano. Tel 031308833. 372 post, 1026 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@croceverde_mantova,Croce Verde Mantova,Mantova (MN),Trasporto sanitario,2201,T,"cercato «trasporto mantova» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 213 post, 2201 follower. La squadra si vede dal profilo: Croce Verde Mantova, via Marcello Donati 7",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: quarant'anni di servizio a Mantova, in via Marcello Donati, dentro le pubbliche assistenze ANPAS.

Una curiosità: il servizio non si ferma mai: chi costruisce i turni fra volontari e dipendenti?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Croce Verde Mantova, via Marcello Donati 7. Da 40 anni al fianco della comunita', aderente ANPAS. 213 post, 2201 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@gastro.lecco,Gastrò gastronomia,Lecco (LC),Gastronomia,2997,T,"cercato «gastronomia lecco» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 131 post, 2997 follower. La squadra si vede dal profilo: Gastrò | Gastronomia a Lecco, piazza Manzoni 8",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: gastronomia in piazza Manzoni con due cuochi in cucina e l'orario diverso il mercoledi' e la domenica.

Una curiosità: con tre orari diversi in una settimana, chi fa il calendario del personale?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Gastrò | Gastronomia a Lecco, piazza Manzoni 8. Cuochi @andreacortella e @andrea_ngr7. Lun-sab 9:30-19:30, mer 9:30-14:30, dom 9:30-12:30. 131 post, 2997 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@gastronomia56_milano,Gastronomia 56,Milano (MI),Catering,2577,T,"cercato «catering milano» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 168 post, 2577 follower. La squadra si vede dal profilo: Gastronomia 56",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: catering ready to eat per privati e aziende, con gli eventi che cambiano ogni settimana.

Una curiosità: il personale per gli eventi lo chiamate volta per volta: chi tiene il conto di chi c'è?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Gastronomia 56. Catering ready to eat per privati e aziende, Milano. Tel 375 6485380. 168 post, 2577 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@domuspatrizia,Domus Patrizia RSA,Milano (MI),RSA,284,T,"cercato «rsa milano» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 375 post, 284 follower. La squadra si vede dal profilo: Domus Patrizia RSA Milano, via Pier Lombardo 20",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: residenza per anziani nata nel 1965 in via Pier Lombardo, nel centro di Milano.

Una curiosità: una RSA ha la copertura sulle ventiquattro ore, tutti i giorni: chi costruisce il mese?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Domus Patrizia RSA Milano, via Pier Lombardo 20. Residenza per anziani del centro di Milano, nata nel 1965. 375 post, 284 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@deblanc.it,DeBlanc Bistrot & Catering,Brescia (BS),Bistrot e catering,1293,T,"cercato «bistrot brescia» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 266 post, 1293 follower. La squadra si vede dal profilo: DeBlanc - Bistrot & Catering, Brescia",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: bistrot e catering insieme a Brescia, dalle colazioni agli aperitivi fino alle cene.

Una curiosità: il bistrot ha un orario, il catering un altro: chi li mette d'accordo?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","DeBlanc - Bistrot & Catering, Brescia. Colazioni, aperitivi, pranzi e cene. 266 post, 1293 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@_angolo_del_gusto_,Angolo del Gusto,Ospitaletto (BS),Pasticceria e forno,561,T,"cercato «pasticceria ospitaletto» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 332 post, 561 follower. La squadra si vede dal profilo: Angolo del Gusto | Pasticceria",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: dolci, pizze, focacce e pane fresco dallo stesso forno, in via Zanardelli, e anche online.

Una curiosità: il laboratorio parte all'alba e il banco tira fino a sera: chi incastra i turni?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Angolo del Gusto | Pasticceria. Dolci, pizze, focacce e pane fresco, torta di rose. Ospitaletto (BS), via G. Zanardelli 12. Anche online. 332 post, 561 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@coopessere,Cooperativa Essere,Brescia (BS),Cooperativa sociale,573,T,"cercato «cooperativa brescia» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 326 post, 573 follower. La squadra si vede dal profilo: Cooperativa Essere, cooperativa sociale attiva dal 2016",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: dal 2016 inserimento lavorativo, formativo ed educativo, da via Baracca.

Una curiosità: con gli inserimenti su più commesse, chi tiene il calendario delle presenze?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Cooperativa Essere, cooperativa sociale attiva dal 2016. Inserimento lavorativo, formativo ed educativo. Via Francesco Baracca 1, Brescia. Tel 030 0987613. 326 post, 573 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@pasticceria_matisse,Pasticceria Matisse,Cassano Magnago (VA),Pasticceria con laboratorio,1644,T,"cercato «pasticceria cassano magnago» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 214 post, 1644 follower. La squadra si vede dal profilo: Pasticceria Matisse, dal 2004",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: dal 2004 in via IV Novembre, e cinque anni di fila sul Gambero Rosso.

Una curiosità: fra laboratorio e caffetteria gli orari non coincidono: chi fa i turni?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Pasticceria Matisse, dal 2004. Via IV Novembre 17, Cassano Magnago (VA). Gambero Rosso 2021-2025, IlGolosario 2026. 214 post, 1644 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@comunita.fraternita,Comunità Fraternità,Brescia (BS),Cooperativa sociale,756,T,"cercato «cooperativa brescia» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 236 post, 756 follower. La squadra si vede dal profilo: Comunità Fraternità",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: dal 1993 salute mentale, dipendenze, inclusione e sociale, su Brescia e provincia.

Una curiosità: quattro aree su più sedi: chi costruisce i turni degli operatori?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Comunità Fraternità. Dal 1993 servizi su salute mentale, dipendenze, inclusione, sociale. Brescia e provincia. 236 post, 756 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@vivenzi.pasticceria,Vivenzi Pasticceria,Brescia (BS),"Pasticceria, gelateria e cioccolateria",1625,T,"cercato «pasticceria, brescia» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 123 post, 1625 follower. La squadra si vede dal profilo: Vivenzi Pasticceria",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: pasticceria, gelateria e cioccolateria in via Lamarmora, aperti tutti i giorni dalle 7 alle 22:30.

Una curiosità: quindici ore e mezza di apertura tutti i giorni vogliono almeno due giri di persone: chi li mette in fila?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Vivenzi Pasticceria. Pasticceria, gelateria, cioccolateria. Via A. Lamarmora 114, Brescia. Aperti tutti i giorni dalle 7 alle 22:30. Tel 030 9176802. 123 post, 1625 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
