Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda,Lista,Prodotto,Letto (data),Chat
@hairstyle_brescia,Hair Style Parrucchieri,Brescia,Parrucchiere,439,1,"cercato «""Hair Style Parrucchieri"" Brescia» → profilo aperto il 14/9: bio con indirizzo, nessun link [verifica-sito] motori «""Hair Style Parrucchieri"" Brescia»: 1 risultati · domini: nessuno risponde · directory: instagram.com",,,"Ciao, sono Patrick di DenkiCode. Fate acconciature da sposa, e per una sposa il posto si sceglie mesi prima guardando i lavori.

Ho notato però una cosa: chi cerca un'acconciatura da sposa a Brescia su Google non vi trova, perché un sito vostro non c'è.

Abbiamo preso ispirazione dal vostro profilo e abbiamo realizzato una bozza del vostro sito.

Preferite che ve la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se vi piace, poi ne parliamo. Se volete vedere cosa facciamo: denkicode.com",Specialisti in colore e acconciature da sposa. 201 post.,2026-09-14-instagram-siti-bs-bg.csv,siti,,
@gentlemanbarberspagussago,Gentleman Barber SPA,Gussago (BS),Barber,895,5,"cercato «""Gentleman Barber SPA"" Gussago» → profilo aperto il 14/9: in bio gentlemangussago.wixsite.com, cioe un sottodominio Wix gratuito [verifica-sito] motori «""Gentleman Barber SPA"" Gussago»: 10 risultati · domini: gentlemangussago.wixsite.com (piattaforma) · directory: facebook.com, beautynailhairsalons.com, firmania.it, instagram.com · l'unico indirizzo e' un sottodominio Wix gratuito, non un dominio loro",,,"Ciao, sono Patrick di DenkiCode. Siete specializzati in visita tricologica: è una cosa che nessun altro barbiere di Gussago scrive.

Ho notato però una cosa: il sito è una pagina Wix su un indirizzo che finisce in wixsite.com, e per un servizio così vale poco.

Abbiamo preso ispirazione dal vostro profilo e abbiamo realizzato una bozza del vostro sito.

Preferite che ve la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se vi piace, poi ne parliamo. Se volete vedere cosa facciamo: denkicode.com",Barbiere con visita tricologica. 877 post. Il sito e una pagina Wix su sottodominio.,2026-09-14-instagram-siti-bs-bg.csv,siti,,
@barbershop_radouane,Barbershop Radouane,Darfo Boario Terme (BS),Barber,628,1,"cercato «""Barbershop Radouane"" Darfo Boario Terme» → profilo aperto il 14/9: bio con solo indirizzo, nessun link [verifica-sito] motori «""Barbershop Radouane"" Darfo Boario Terme»: 0 risultati · domini: nessuno risponde",,,"Ciao, sono Patrick di DenkiCode. Seicento follower con trentaquattro post: vuol dire che a Darfo ti conoscono di persona prima che su Instagram.

Ho notato però una cosa: chi cerca un barbiere a Darfo su Google trova i portali e non te, perché un sito tuo non c'è.

Abbiamo preso ispirazione dal tuo profilo e abbiamo realizzato una bozza del tuo sito.

Preferisci che te la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se ti piace, poi ne parliamo. Se vuoi vedere cosa facciamo: denkicode.com","Via Roma 43. 34 post, 628 follower. Profilo giovane.",2026-09-14-instagram-siti-bs-bg.csv,siti,,
@prior.desenzano,Prior Desenzano del Garda,Desenzano del Garda (BS),Parrucchiere e barber,1786,1,"cercato «""Prior Desenzano del Garda"" Desenzano del Garda» → profilo aperto il 14/9: in bio un link a Google Maps, nessun dominio [verifica-sito] motori «""Prior Desenzano del Garda"" Desenzano del Garda»: 1 risultati · domini: nessuno risponde · directory: instagram.com",,,"Ciao, sono Patrick di DenkiCode. Airtouch specialist scritto in bio, e il giovedi' aperto fino a sera per chi lavora.

Ho notato però una cosa: l'unico link che hai è quello di Google Maps, che dice dove sei ma non fa vedere cosa sai fare.

Abbiamo preso ispirazione dal tuo profilo e abbiamo realizzato una bozza del tuo sito.

Preferisci che te la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se ti piace, poi ne parliamo. Se vuoi vedere cosa facciamo: denkicode.com","Airtouch Specialist, parrucchiere donna e barber. 91 post. Giovedi apre a mezzogiorno.",2026-09-14-instagram-siti-bs-bg.csv,siti,,
@s.nailhairsalondesenzano,S Nail Hair Salon,Desenzano del Garda (BS),Parrucchiere e nail,2822,1,"cercato «""S Nail Hair Salon"" Desenzano del Garda» → profilo aperto il 14/9: bio con indirizzo e telefono, nessun link [verifica-sito] motori «""S Nail Hair Salon"" Desenzano del Garda»: 0 risultati · domini: nessuno risponde",,,"Ciao, sono Patrick di DenkiCode. Capelli e unghie nello stesso posto in piazza Matteotti, con quasi tremila follower.

Ho notato però una cosa: a Desenzano di turisti ne passano tanti, e chi cerca un parrucchiere su Google non vi trova, perché un sito vostro non c'è.

Abbiamo preso ispirazione dal vostro profilo e abbiamo realizzato una bozza del vostro sito.

Preferite che ve la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se vi piace, poi ne parliamo. Se volete vedere cosa facciamo: denkicode.com","Piazza Giacomo Matteotti 20. Parrucchiere piu unghie. 149 post, 2822 follower.",2026-09-14-instagram-siti-bs-bg.csv,siti,,
@individuals__parrucchieri,Individuals Parrucchieri,Verolanuova (BS),Parrucchiere,447,1,"cercato «""Individuals Parrucchieri"" Verolanuova» → profilo aperto il 14/9: bio con indirizzo, nessun dominio [verifica-sito] motori «""Individuals Parrucchieri"" Verolanuova»: 3 risultati · domini: nessuno risponde · directory: facebook.com, beautynailhairsalons.com, italy.worldplaces.me",,,"Ciao, sono Patrick di DenkiCode. Orario continuato dalle 9 alle 20: chi lavora tutto il giorno da voi ci può andare davvero.

Ho notato però una cosa: un orario così è il vostro argomento migliore e sta in una riga di bio, perché un sito vostro non c'è.

Abbiamo preso ispirazione dal vostro profilo e abbiamo realizzato una bozza del vostro sito.

Preferite che ve la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se vi piace, poi ne parliamo. Se volete vedere cosa facciamo: denkicode.com","Dentro il centro Le Robinie, via delle Robinie 2. Orario continuato dalle 9 alle 20. 213 post.",2026-09-14-instagram-siti-bs-bg.csv,siti,,
@valentinacrazyhair,Valentina Crazy Hair,Verolanuova (BS),Parrucchiere,991,1,"cercato «""Valentina Crazy Hair"" Verolanuova» → profilo aperto il 14/9: bio con indirizzo, nessun link [verifica-sito] motori «""Valentina Crazy Hair"" Verolanuova»: 6 risultati · domini: nessuno risponde · directory: instagram.com, informazione-aziende.it, ufficiocamerale.it, icribis.com",,,"Ciao, sono Patrick di DenkiCode. Seicentoquaranta post di lavori: è un archivio, non un profilo.

Ho notato però una cosa: quell'archivio si vede solo scorrendo Instagram, e chi cerca un parrucchiere a Verolanuova su Google non ti trova.

Abbiamo preso ispirazione dal tuo profilo e abbiamo realizzato una bozza del tuo sito.

Preferisci che te la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se ti piace, poi ne parliamo. Se vuoi vedere cosa facciamo: denkicode.com",Via G. Verdi 4. 644 post.,2026-09-14-instagram-siti-bs-bg.csv,siti,,
@team_giancarlo_parrucchieri,Team Giancarlo Parrucchieri,Rezzato (BS),Parrucchiere,1397,5,"cercato «""Team Giancarlo Parrucchieri"" Rezzato» → profilo aperto il 14/9: link in bio linktr.ee/teamgiancarlo, nessun dominio [verifica-sito] motori «""Team Giancarlo Parrucchieri"" Rezzato»: 4 risultati · domini: annuario-orari.it (vivo: Orari imprese commercio orario aziende ristorante medico ottico bar Banca Farmac) · directory: facebook.com, beautynailhairsalons.com, oraridiapertura24.it · annuario-orari.it e' una directory di orari di attivita'",,,"Ciao, sono Patrick di DenkiCode. «Un team affiatato e dinamico»: con millecentocinquanta post alle spalle la frase regge.

Ho notato però una cosa: telefono, indirizzo e orari oggi stanno dentro un Linktree, che è una lista di bottoni e non un sito.

Abbiamo preso ispirazione dal vostro profilo e abbiamo realizzato una bozza del vostro sito.

Preferite che ve la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se vi piace, poi ne parliamo. Se volete vedere cosa facciamo: denkicode.com",Via Europa 9. In bio: «Un team affiatato e dinamico». 1155 post.,2026-09-14-instagram-siti-bs-bg.csv,siti,,
@hairsalon_18,Hair Salon 18,Castenedolo (BS),Parrucchiere,558,1,"cercato «""Hair Salon 18"" Castenedolo» → profilo aperto il 14/9: bio con indirizzo e tre ragazze taggate, nessun link [verifica-sito] motori «""Hair Salon 18"" Castenedolo»: 0 risultati · domini: hairsalon.it (vivo, indovinato: Checking your browser...); hairsalon.com (vivo, indovinato: Welcome hairsalon.com - BlueHost.com); hairsalon.eu (non risponde, indovinato); hairsalon.net (parcheggiato, indovinato); hair-salon.it (vivo, indovinato: Parrucchiera Cossato – Hair Salon di Cristina Nocentini – Parrucchiera Cossato, ); hair-salon.com (parcheggiato, indovinato); hair-salon.ch (vivo, indovinato: Friseursalon – Ihr Experte Für Trendige Haarschnitte Und Styling); hair-salon.eu (vivo, indovinato: hair-salon.eu - Extensions, Style, Treatment, Cut, Color, Blowout, Hair Salon) · hairsalon.it sta dietro Cloudflare e hairsalon.com e' un parcheggio BlueHost: domini generici, niente a che vedere con Castenedolo · aperti il 14/9: hairsalon.com e' un parcheggio BlueHost e hair-salon.it e' la parrucchiera di Cossato (BI). Non e' loro, e' un'altra attivita'",,,"Ciao, sono Patrick di DenkiCode. In bio avete taggato le tre ragazze dello staff invece di scrivere solo il nome del salone. Si nota.

Ho notato però una cosa: chi cerca un parrucchiere a Castenedolo su Google trova le schede dei portali, ma un sito vostro no.

Abbiamo preso ispirazione dal vostro profilo e abbiamo realizzato una bozza del vostro sito.

Preferite che ve la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se vi piace, poi ne parliamo. Se volete vedere cosa facciamo: denkicode.com",Via 15 Giugno 54. In bio elenca lo staff: tre persone taggate. 295 post.,2026-09-14-instagram-siti-bs-bg.csv,siti,,
@parrucchierilocos,Locos Parrucchieri Unisex,Bedizzole (BS),Parrucchiere,1027,1,"cercato «""Locos Parrucchieri Unisex"" Bedizzole» → profilo aperto il 14/9: in bio rimanda a Facebook, nessun dominio [verifica-sito] motori «""Locos Parrucchieri Unisex"" Bedizzole»: 1 risultati · domini: nessuno risponde · directory: instagram.com",,,"Ciao, sono Patrick di DenkiCode. Quattrocentoventi post e un salone unisex a Bedizzole da anni.

Ho notato però una cosa: il link in bio porta su Facebook, e chi vi cerca su Google non trova un sito vostro.

Abbiamo preso ispirazione dal vostro profilo e abbiamo realizzato una bozza del vostro sito.

Preferite che ve la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se vi piace, poi ne parliamo. Se volete vedere cosa facciamo: denkicode.com",Viale Liberta 56. In bio manda su Facebook. 421 post.,2026-09-14-instagram-siti-bs-bg.csv,siti,,
@parrucchieri_vindico,Parrucchieri Vindico,Bedizzole (BS),Parrucchiere,894,1,"cercato «""Parrucchieri Vindico"" Bedizzole» → profilo aperto il 14/9: bio con WhatsApp e telefono, nessun link [verifica-sito] motori «""Parrucchieri Vindico"" Bedizzole»: 8 risultati · domini: altraopinione.org (non risponde) · directory: paginegialle.it, facebook.com, firmania.it, italiarecensioni.com",,,"Ciao, sono Patrick di DenkiCode. Info, prenotazioni e consulenze tutte su WhatsApp: è diretto e a chi vi scrive piace.

Ho notato però una cosa: su WhatsApp arriva chi vi conosce già. Chi cerca un parrucchiere a Bedizzole su Google non vi trova.

Abbiamo preso ispirazione dal vostro profilo e abbiamo realizzato una bozza del vostro sito.

Preferite che ve la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se vi piace, poi ne parliamo. Se volete vedere cosa facciamo: denkicode.com",Via Ferramola 2. Info e prenotazioni via WhatsApp. 333 post.,2026-09-14-instagram-siti-bs-bg.csv,siti,,
@dalle_sorelle_parrucchiere,Dalle Sorelle Parrucchiere,Bovezzo (BS),Parrucchiere,509,1,"cercato «""Dalle Sorelle Parrucchiere"" Bovezzo» → profilo aperto il 14/9: bio con orari e comune, nessun link [verifica-sito] motori «""Dalle Sorelle Parrucchiere"" Bovezzo»: 9 risultati · domini: tuttiaffari.com (non risponde) · directory: firmania.it, beautynailhairsalons.com, facebook.com, guida-delle-societa.cybo.com",,,"Ciao, sono Patrick di DenkiCode. Eventi e sfilate scritti in bio: non è il solito salone che mette solo gli orari.

Ho notato però una cosa: di quegli eventi su Google non resta niente, perché un sito vostro non c'è.

Abbiamo preso ispirazione dal vostro profilo e abbiamo realizzato una bozza del vostro sito.

Preferite che ve la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se vi piace, poi ne parliamo. Se volete vedere cosa facciamo: denkicode.com",Due sorelle. In bio: eventi e sfilate. Mar-sab 9-18. 184 post.,2026-09-14-instagram-siti-bs-bg.csv,siti,,
@elitesarnico,Elite Elisa,Sarnico (BG),Parrucchiere,5978,1,"cercato «""Elite Elisa"" Sarnico» → profilo aperto il 14/9: bio con telefono e indirizzo, nessun dominio [verifica-sito] motori «""Elite Elisa"" Sarnico»: 0 risultati · domini: nessuno risponde",,,"Ciao, sono Patrick di DenkiCode. Haircare naturale, e in bio tre parole: metodo, cura, consapevolezza. È un posizionamento, non una descrizione.

Ho notato però una cosa: chi cerca un parrucchiere naturale sul lago su Google non ti trova, perché un sito tuo non c'è.

Abbiamo preso ispirazione dal tuo profilo e abbiamo realizzato una bozza del tuo sito.

Preferisci che te la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se ti piace, poi ne parliamo. Se vuoi vedere cosa facciamo: denkicode.com","Corso Europa 13. Haircare naturale, metodo cura consapevolezza. 604 post, 5978 follower.",2026-09-14-instagram-siti-bs-bg.csv,siti,,
